% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 165.406033, 2157.661528 
0, 2, 217.874217, 2843.285120 
0, 3, 252.981198, 3299.975180 
0, 4, 90.239854, 1186.443499 
0, 5, 286.508350, 3731.013349 
0, 6, 191.882813, 2503.267115 
0, 7, 289.781120, 3773.622937 
0, 8, 180.695356, 2357.716542 
1, 0, 164.353408, 2138.483626 
1, 1, 0.000000, 0.000000 
1, 2, 342.584671, 4459.652681 
1, 3, 99.598626, 1303.804668 
1, 4, 135.905720, 1768.227336 
1, 5, 411.218803, 5347.380911 
1, 6, 123.054999, 1606.308465 
1, 7, 135.777172, 1769.374536 
1, 8, 159.804905, 2089.924114 
2, 0, 188.297954, 2453.299928 
2, 1, 342.584671, 4459.652681 
2, 2, 0.000000, 0.000000 
2, 3, 427.094331, 5562.114775 
2, 4, 213.881485, 2785.449488 
2, 5, 86.456452, 1132.214444 
2, 6, 349.283136, 4548.140184 
2, 7, 454.561008, 5914.430351 
2, 8, 262.847337, 3424.361161 
3, 0, 251.378936, 3273.651990 
3, 1, 99.598626, 1303.804668 
3, 2, 420.584421, 5477.485945 
3, 3, 0.000000, 0.000000 
3, 4, 219.569650, 2855.027389 
3, 5, 489.218554, 6365.214174 
3, 6, 176.779677, 2301.226978 
3, 7, 37.842445, 492.720785 
3, 8, 228.098262, 2974.235442 
4, 0, 94.129585, 1231.516217 
4, 1, 136.124539, 1771.071989 
4, 2, 213.881485, 2785.449488 
4, 3, 217.062050, 2822.428591 
4, 4, 0.000000, 0.000000 
4, 5, 283.635381, 3687.734642 
4, 6, 136.575238, 1778.338519 
4, 7, 241.853110, 3144.628686 
4, 8, 89.883861, 1171.236983 
5, 0, 256.932087, 3341.028158 
5, 1, 411.218803, 5347.380911 
5, 2, 86.456452, 1132.214444 
5, 3, 495.453692, 6446.270964 
5, 4, 283.635381, 3687.734642 
5, 5, 0.000000, 0.000000 
5, 6, 419.037032, 5450.425337 
5, 7, 515.121925, 6697.206769 
5, 8, 332.601233, 4326.646314 
6, 0, 232.325339, 3023.556466 
6, 1, 128.662296, 1679.233611 
6, 2, 394.981869, 5142.254002 
6, 3, 174.680894, 2273.973087 
6, 4, 182.273971, 2372.452338 
6, 5, 464.735765, 6044.539156 
6, 6, 0.000000, 0.000000 
6, 7, 183.322779, 2386.233904 
6, 8, 188.472265, 2461.366265 
7, 0, 288.178858, 3747.299747 
7, 1, 135.777172, 1769.374536 
7, 2, 455.202251, 5922.766507 
7, 3, 37.842445, 492.720785 
7, 4, 246.039068, 3199.046141 
7, 5, 523.836384, 6810.494736 
7, 6, 183.412783, 2387.373674 
7, 7, 0.000000, 0.000000 
7, 8, 254.567680, 3318.254195 
8, 0, 184.585087, 2402.789260 
8, 1, 159.804905, 2089.924114 
8, 2, 256.687936, 4023.913477 
8, 3, 228.102187, 2974.286469 
8, 4, 89.883861, 1171.236983 
8, 5, 332.601233, 4326.646314 
8, 6, 140.405453, 1836.467416 
8, 7, 252.893247, 3296.486564 
8, 8, 0.000000, 0.000000 
