% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.928751, -78.851970, 0.000000, -1.000000 
1, 1, 42.913793, -78.887059, 0.000000, 5.000000 
2, 1, 42.898855, -78.880510, 0.000000, 4.000000 
3, 1, 42.896168, -78.879503, 0.000000, 3.000000 
4, 1, 42.914146, -78.880614, 0.000000, 100.000000 
5, 1, 42.927362, -78.857793, 0.000000, 1.000000 
6, 1, 42.913694, -78.892301, 0.000000, 4.000000 
7, 1, 42.927377, -78.846137, 0.000000, 3.000000 
8, 1, 42.926838, -78.888374, 0.000000, 100.000000 
9, 1, 42.924487, -78.884894, 0.000000, 4.000000 
10, 1, 42.922043, -78.889055, 0.000000, 5.000000 
