% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.939270, -78.791001, 0.000000, -1.000000 
1, 1, 42.984538, -78.812148, 0.000000, 2.000000 
2, 1, 42.978442, -78.768467, 0.000000, 2.000000 
3, 1, 42.984042, -78.857692, 0.000000, 1.000000 
4, 1, 42.885198, -78.814186, 0.000000, 5.000000 
5, 1, 42.944565, -78.860401, 0.000000, 2.000000 
6, 1, 42.915317, -78.860650, 0.000000, 3.000000 
7, 1, 42.994218, -78.850631, 0.000000, 1.000000 
8, 1, 42.932360, -78.798995, 0.000000, 100.000000 
9, 1, 42.989859, -78.883781, 0.000000, 3.000000 
10, 1, 42.915242, -78.887241, 0.000000, 3.000000 
11, 1, 42.893075, -78.749484, 0.000000, 4.000000 
12, 1, 42.914824, -78.822633, 0.000000, 1.000000 
13, 1, 42.984767, -78.793906, 0.000000, 4.000000 
14, 1, 42.917073, -78.880328, 0.000000, 1.000000 
15, 1, 42.906876, -78.811528, 0.000000, 3.000000 
16, 1, 42.860085, -78.745707, 0.000000, 5.000000 
17, 1, 42.986788, -78.830913, 0.000000, 5.000000 
18, 1, 42.998901, -78.820378, 0.000000, 2.000000 
19, 1, 42.980942, -78.854982, 0.000000, 5.000000 
20, 1, 42.939135, -78.770060, 0.000000, 3.000000 
21, 1, 42.952875, -78.863124, 0.000000, 1.000000 
22, 1, 42.900204, -78.842505, 0.000000, 100.000000 
23, 1, 42.924301, -78.832813, 0.000000, 3.000000 
24, 1, 42.905595, -78.851485, 0.000000, 100.000000 
25, 1, 42.882012, -78.861746, 0.000000, 2.000000 
