% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 319.830302, 4158.830683 
0, 2, 301.544442, 3923.668118 
0, 3, 420.893211, 5474.238466 
0, 4, 81.832576, 1064.881212 
0, 5, 277.530153, 3608.834538 
0, 6, 248.407008, 3230.627523 
0, 7, 353.469602, 4597.092409 
0, 8, 367.838866, 4787.117175 
0, 9, 318.761429, 4145.613792 
0, 10, 244.346572, 3176.907425 
1, 0, 327.624492, 4260.155154 
1, 1, 0.000000, 0.000000 
1, 2, 470.118928, 6115.400213 
1, 3, 241.112523, 3817.561620 
1, 4, 260.011244, 3381.467670 
1, 5, 441.389603, 5739.271166 
1, 6, 106.812010, 1394.769175 
1, 7, 324.394409, 4221.360288 
1, 8, 360.854956, 6384.898917 
1, 9, 166.152483, 2161.961261 
1, 10, 139.404328, 1812.922038 
2, 0, 316.646227, 4118.976665 
2, 1, 464.493863, 6041.259711 
2, 2, 0.000000, 0.000000 
2, 3, 302.906766, 4796.609738 
2, 4, 298.683732, 3885.748972 
2, 5, 53.426122, 697.284877 
2, 6, 391.958813, 5103.216564 
2, 7, 173.733559, 2262.326582 
2, 8, 150.165074, 1959.160612 
2, 9, 339.807791, 4422.538053 
2, 10, 317.020715, 4123.474019 
3, 0, 418.385611, 5441.639668 
3, 1, 251.677731, 3972.183744 
3, 2, 327.333406, 4261.362190 
3, 3, 0.000000, 0.000000 
3, 4, 350.772363, 4562.952184 
3, 5, 298.604081, 3885.233143 
3, 6, 231.546631, 3017.909212 
3, 7, 151.279993, 1973.046639 
3, 8, 189.040605, 3254.535416 
3, 9, 102.962441, 1343.599511 
3, 10, 185.517003, 2417.831647 
4, 0, 94.946777, 1236.826955 
4, 1, 254.906680, 3316.569468 
4, 2, 299.935380, 3904.496178 
4, 3, 347.548442, 4522.502331 
4, 4, 0.000000, 0.000000 
4, 5, 271.206055, 3528.367132 
4, 6, 175.062239, 2278.891388 
4, 7, 303.815849, 3955.321103 
4, 8, 321.739949, 4189.577125 
4, 9, 245.416660, 3193.877657 
4, 10, 171.001802, 2225.171290 
5, 0, 297.369006, 3867.128116 
5, 1, 479.979009, 6241.321932 
5, 2, 28.608203, 376.055068 
5, 3, 329.031659, 4281.180139 
5, 4, 286.624901, 3727.739495 
5, 5, 0.000000, 0.000000 
5, 6, 407.443959, 5303.278786 
5, 7, 196.503246, 2557.087840 
5, 8, 179.187396, 2335.206120 
5, 9, 355.292937, 4622.600275 
5, 10, 332.505861, 4323.536240 
6, 0, 248.410933, 3230.678549 
6, 1, 114.973839, 1500.872946 
6, 2, 405.745706, 5283.460837 
6, 3, 231.546631, 3017.909212 
6, 4, 180.797685, 2351.991065 
6, 5, 377.016381, 4907.331790 
6, 6, 0.000000, 0.000000 
6, 7, 260.021187, 3389.420912 
6, 8, 316.646155, 4126.788215 
6, 9, 129.414849, 1689.284538 
6, 10, 75.031106, 980.982662 
7, 0, 341.907129, 4446.780254 
7, 1, 332.556237, 4327.464058 
7, 2, 219.737465, 2861.392016 
7, 3, 150.961439, 1968.905446 
7, 4, 307.029481, 3995.637195 
7, 5, 191.008140, 2485.262970 
7, 6, 260.021187, 3389.420912 
7, 7, 0.000000, 0.000000 
7, 8, 89.625504, 1171.558073 
7, 9, 192.437271, 2508.114784 
7, 10, 185.083089, 2409.678366 
8, 0, 327.129820, 4253.609131 
8, 1, 354.416394, 6397.149546 
8, 2, 185.869576, 2420.043342 
8, 3, 185.789885, 3272.436039 
8, 4, 292.824252, 3807.921480 
8, 5, 157.140250, 2043.914296 
8, 6, 286.807823, 3734.599453 
8, 7, 59.787173, 779.369311 
8, 8, 0.000000, 0.000000 
8, 9, 234.656801, 3053.920942 
8, 10, 211.869725, 2754.856907 
9, 0, 316.253830, 4113.014994 
9, 1, 174.314311, 2268.065032 
9, 2, 353.594684, 4602.782326 
9, 3, 102.962441, 1343.599511 
9, 4, 248.640582, 3234.327510 
9, 5, 324.865359, 4226.653279 
9, 6, 129.414849, 1689.284538 
9, 7, 192.755825, 2512.255977 
9, 8, 264.495133, 3446.109704 
9, 9, 0.000000, 0.000000 
9, 10, 83.385221, 1089.206973 
10, 0, 238.022463, 3094.694014 
10, 1, 147.566157, 1919.025808 
10, 2, 330.807608, 4303.718291 
10, 3, 185.517003, 2417.831647 
10, 4, 170.409215, 2216.006530 
10, 5, 302.078283, 3927.589245 
10, 6, 75.031106, 980.982662 
10, 7, 185.083089, 2409.678366 
10, 8, 241.708057, 3147.045669 
10, 9, 83.385221, 1089.206973 
10, 10, 0.000000, 0.000000 
