problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver 
20170608T122024823843, 101, 3600.000000, mFSTSP IP, 2, 1, True, True 

Objective Function Value: 1176.881726 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with UAV(s) on board,0.0,0.0,60.0,0.0,Idle at depot for  60 seconds,Idle
1.0,Truck,Truck travels with UAV(s) on board,60.0,0.0,73.15394,1.0,Travel from node 0 to node 1,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,73.153939,1.0,133.153939,1.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,133.153939,1.0,163.153939,1.0,Dropping off package to Customer 1,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,163.153939,1.0,338.165069,9.0,Travel from node 1 to node 9,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,338.165069,9.0,368.165069,9.0,Dropping off package to Customer 9,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,368.165069,9.0,398.165069,9.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,398.165069,9.0,493.041353,3.0,Travel from node 9 to node 3,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,493.041353,3.0,523.041353,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,523.041353,3.0,589.597715,7.0,Travel from node 3 to node 7,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,589.597715,7.0,619.597715,7.0,Dropping off package to Customer 7,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,619.597715,7.0,675.048414,4.0,Travel from node 7 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,675.048414,4.0,705.048414,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,705.048414,4.0,735.048414,4.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,735.048414,4.0,808.91691,10.0,Travel from node 4 to node 10,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,808.91691,10.0,838.91691,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,838.91691,10.0,898.91691,10.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,898.91691,10.0,970.653797,5.0,Travel from node 10 to node 5,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,970.653797,5.0,1000.653797,5.0,Dropping off package to Customer 5,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1000.653797,5.0,1146.881726,11.0,Travel from node 5 to node 11,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1146.881726,11.0,-1.0,11.0,Arrived at the Depot.  Total Time = 0:19:06,Vehicle Tasks Complete
2.0,UAV,UAV is stationary with a parcel,73.153939,1.0,133.153939,1.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,133.153939,1.0,136.849562,1.0,Takeoff from truck at Customer 1,Traveling
2.0,UAV,UAV travels with parcel,136.849562,1.0,181.526694,2.0,Fly to UAV customer 2,Traveling
2.0,UAV,UAV taking off or landing with a parcel,181.526694,2.0,187.917941,2.0,Land at UAV customer 2,Traveling
2.0,UAV,UAV is stationary with a parcel,187.917941,2.0,247.917941,2.0,Serving UAV customer 2,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,247.917941,2.0,251.613564,2.0,Takeoff from UAV customer 2,Traveling
2.0,UAV,UAV travels empty,251.613564,2.0,340.864143,4.0,Fly to truck at customer 4,Traveling
2.0,UAV,UAV is stationary without a parcel,340.864143,4.0,698.657167,4.0,Idle above rendezvous location (customer 4),Idle
2.0,UAV,UAV taking off or landing with no parcels,698.657167,4.0,705.048414,4.0,Land at truck rendezvous location (customer 4),Traveling
2.0,UAV,UAV is stationary without a parcel,705.048414,4.0,735.048414,4.0,Recovered by truck at customer 4,UAV Recovery
2.0,UAV,UAV is stationary with a parcel,838.91691,10.0,898.91691,10.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,898.91691,10.0,902.612533,10.0,Takeoff from truck at Customer 10,Traveling
2.0,UAV,UAV travels with parcel,902.612533,10.0,1005.743349,6.0,Fly to UAV customer 6,Traveling
2.0,UAV,UAV taking off or landing with a parcel,1005.743349,6.0,1012.134595,6.0,Land at UAV customer 6,Traveling
2.0,UAV,UAV is stationary with a parcel,1012.134595,6.0,1072.134595,6.0,Serving UAV customer 6,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,1072.134595,6.0,1075.830218,6.0,Takeoff from UAV customer 6,Traveling
2.0,UAV,UAV travels empty,1075.830218,6.0,1131.399762,11.0,Fly to depot,Traveling
2.0,UAV,UAV is stationary without a parcel,1131.399762,11.0,1140.490479,11.0,Idle above depot location,Idle
2.0,UAV,UAV taking off or landing with no parcels,1140.490479,11.0,1146.881726,11.0,Land at depot,Traveling
2.0,UAV,UAV is stationary without a parcel,1146.881726,11.0,1176.881726,11.0,Recovered at depot,UAV Recovery
3.0,UAV,UAV is stationary with a parcel,0.0,0.0,60.0,0.0,Prepare to launch from truck,UAV Launch
3.0,UAV,UAV taking off or landing with a parcel,60.0,0.0,63.695623,0.0,Takeoff from Depot,Traveling
3.0,UAV,UAV travels with parcel,63.695623,0.0,113.633241,8.0,Fly to UAV customer 8,Traveling
3.0,UAV,UAV taking off or landing with a parcel,113.633241,8.0,120.024487,8.0,Land at UAV customer 8,Traveling
