% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 13.153940, 175.385860 
0, 2, 152.531066, 1990.752108 
0, 3, 244.100834, 3179.541748 
0, 4, 220.546708, 2870.581128 
0, 5, 115.234320, 1501.602009 
0, 6, 163.375202, 2126.584516 
0, 7, 253.578826, 3299.589967 
0, 8, 147.338775, 1921.985638 
0, 9, 171.768394, 2236.067907 
0, 10, 174.157839, 2269.544333 
1, 0, 55.022691, 722.193191 
1, 1, 0.000000, 0.000000 
1, 2, 138.995693, 1814.932795 
1, 3, 247.343570, 3222.778223 
1, 4, 223.789444, 2913.817603 
1, 5, 118.477056, 1544.838484 
1, 6, 149.839828, 1950.765204 
1, 7, 256.821562, 3342.826442 
1, 8, 150.581511, 1965.222113 
1, 9, 175.011130, 2279.304382 
1, 10, 177.400574, 2312.780808 
2, 0, 180.972935, 2363.950316 
2, 1, 136.704734, 1785.150338 
2, 2, 0.000000, 0.000000 
2, 3, 328.105126, 4276.142041 
2, 4, 263.071198, 3427.944001 
2, 5, 187.620685, 2447.169266 
2, 6, 261.699351, 4568.176314 
2, 7, 307.589570, 4006.050602 
2, 8, 157.682876, 2061.003453 
2, 9, 288.750281, 3761.376941 
2, 10, 229.550037, 2994.187417 
3, 0, 269.341668, 3511.126505 
3, 1, 247.343570, 3222.778223 
3, 2, 327.573867, 4269.235685 
3, 3, 0.000000, 0.000000 
3, 4, 122.197930, 1594.974174 
3, 5, 149.225486, 1946.665012 
3, 6, 332.174483, 4319.751983 
3, 7, 66.556362, 871.225100 
3, 8, 212.476786, 2771.706938 
3, 9, 94.491963, 1229.997971 
3, 10, 134.159800, 1752.496991 
4, 0, 247.962047, 3230.434459 
4, 1, 220.211174, 2867.300098 
4, 2, 267.257156, 3482.361456 
4, 3, 122.197930, 1594.974174 
4, 4, 0.000000, 0.000000 
4, 5, 116.974066, 1524.639577 
4, 6, 343.866775, 4473.145153 
4, 7, 55.450699, 723.870962 
4, 8, 147.505454, 1924.322640 
4, 9, 168.333107, 2191.579366 
4, 10, 73.868496, 965.953068 
5, 0, 146.227929, 1907.972845 
5, 1, 118.477056, 1544.838484 
5, 2, 187.620685, 2447.169266 
5, 3, 149.780013, 1953.873855 
5, 4, 116.974066, 1524.639577 
5, 5, 0.000000, 0.000000 
5, 6, 240.738983, 3132.816460 
5, 7, 156.123137, 2033.168804 
5, 8, 123.615746, 1613.838369 
5, 9, 132.599672, 1727.377306 
5, 10, 66.148956, 865.931646 
6, 0, 146.081484, 1907.859993 
6, 1, 159.734060, 2082.970466 
6, 2, 298.039497, 3884.404752 
6, 3, 309.500823, 4031.784642 
6, 4, 323.864304, 4215.752920 
6, 5, 221.991024, 2891.732879 
6, 6, 0.000000, 0.000000 
6, 7, 336.110503, 4374.544814 
6, 8, 285.731493, 3723.134016 
6, 9, 223.186035, 2906.540285 
6, 10, 275.212022, 3585.291757 
7, 0, 278.819660, 3631.174725 
7, 1, 256.821562, 3342.826442 
7, 2, 311.775528, 4060.468057 
7, 3, 66.556362, 871.225100 
7, 4, 55.450699, 723.870962 
7, 5, 156.123137, 2033.168804 
7, 6, 355.062776, 4618.284465 
7, 7, 0.000000, 0.000000 
7, 8, 192.023826, 2502.429241 
7, 9, 122.461113, 1594.834745 
7, 10, 113.017567, 1474.482295 
8, 0, 178.778214, 2334.152259 
8, 1, 151.027341, 1971.017897 
8, 2, 157.682876, 2061.003453 
8, 3, 212.476786, 2771.706938 
8, 4, 145.831020, 1902.555009 
8, 5, 123.752106, 1615.611043 
8, 6, 297.901745, 3878.707392 
8, 7, 190.349393, 2480.661610 
8, 8, 0.000000, 0.000000 
8, 9, 249.746497, 3253.061070 
8, 10, 112.309859, 1468.798425 
9, 0, 199.095676, 2594.776492 
9, 1, 177.097578, 2306.428210 
9, 2, 288.326635, 3755.869551 
9, 3, 94.876284, 1239.397638 
9, 4, 168.333107, 2191.579366 
9, 5, 135.122699, 1760.176665 
9, 6, 244.725158, 3183.655853 
9, 7, 122.461113, 1594.834745 
9, 8, 248.655157, 3238.873650 
9, 9, 0.000000, 0.000000 
9, 10, 170.338171, 2219.663703 
10, 0, 193.003070, 2514.596623 
10, 1, 165.252197, 2151.462261 
10, 2, 212.298179, 2766.523619 
10, 3, 137.206136, 1788.709714 
10, 4, 64.652516, 842.755680 
10, 5, 71.736887, 935.185109 
10, 6, 299.547912, 3895.628803 
10, 7, 103.801587, 1351.284906 
10, 8, 92.546476, 1208.484803 
10, 9, 174.479054, 2270.105541 
10, 10, 0.000000, 0.000000 
