% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.870571, -78.732467, 0.000000, -1.000000 
1, 1, 42.920953, -78.744510, 0.000000, 1.000000 
2, 1, 42.937174, -78.777122, 0.000000, 100.000000 
3, 1, 42.959024, -78.719749, 0.000000, 100.000000 
4, 1, 42.934697, -78.724611, 0.000000, 4.000000 
5, 1, 42.909251, -78.811514, 0.000000, 4.000000 
6, 1, 42.932909, -78.724395, 0.000000, 2.000000 
7, 1, 42.871019, -78.867715, 0.000000, 4.000000 
8, 1, 42.887831, -78.838013, 0.000000, 4.000000 
9, 1, 42.958582, -78.887663, 0.000000, 2.000000 
10, 1, 42.956442, -78.781567, 0.000000, 2.000000 
11, 1, 42.919539, -78.727003, 0.000000, 5.000000 
12, 1, 42.892684, -78.722783, 0.000000, 4.000000 
13, 1, 42.996516, -78.781718, 0.000000, 4.000000 
14, 1, 42.870930, -78.883244, 0.000000, 5.000000 
15, 1, 42.898810, -78.889832, 0.000000, 3.000000 
16, 1, 42.994805, -78.870420, 0.000000, 1.000000 
17, 1, 42.992542, -78.818319, 0.000000, 100.000000 
18, 1, 42.900025, -78.885804, 0.000000, 1.000000 
19, 1, 42.911921, -78.743190, 0.000000, 3.000000 
20, 1, 42.970791, -78.850520, 0.000000, 2.000000 
21, 1, 42.985851, -78.727206, 0.000000, 4.000000 
22, 1, 42.997993, -78.733863, 0.000000, 2.000000 
23, 1, 42.969633, -78.810666, 0.000000, 2.000000 
24, 1, 42.852731, -78.815075, 0.000000, 3.000000 
25, 1, 42.922389, -78.788938, 0.000000, 5.000000 
