% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.880481, -78.723890, 0.000000, -1.000000 
1, 1, 42.925242, -78.780293, 0.000000, 5.000000 
2, 1, 42.869665, -78.797119, 0.000000, 5.000000 
3, 1, 42.973790, -78.883528, 0.000000, 4.000000 
4, 1, 42.866320, -78.823386, 0.000000, 1.000000 
5, 1, 42.953460, -78.824617, 0.000000, 3.000000 
6, 1, 42.877623, -78.876058, 0.000000, 4.000000 
7, 1, 42.948805, -78.758405, 0.000000, 100.000000 
8, 1, 42.970038, -78.870711, 0.000000, 2.000000 
9, 1, 42.940907, -78.887437, 0.000000, 100.000000 
10, 1, 42.924240, -78.871985, 0.000000, 1.000000 
11, 1, 42.917976, -78.799585, 0.000000, 2.000000 
12, 1, 42.884948, -78.724308, 0.000000, 5.000000 
13, 1, 42.870498, -78.761868, 0.000000, 1.000000 
14, 1, 42.916353, -78.780201, 0.000000, 2.000000 
15, 1, 42.960226, -78.829024, 0.000000, 1.000000 
16, 1, 42.933849, -78.809894, 0.000000, 2.000000 
17, 1, 42.889068, -78.739584, 0.000000, 3.000000 
18, 1, 42.944940, -78.784823, 0.000000, 5.000000 
19, 1, 43.002648, -78.827495, 0.000000, 3.000000 
20, 1, 42.908374, -78.854468, 0.000000, 1.000000 
21, 1, 42.901640, -78.843550, 0.000000, 2.000000 
22, 1, 42.938426, -78.767957, 0.000000, 100.000000 
23, 1, 42.874974, -78.861459, 0.000000, 2.000000 
24, 1, 42.865218, -78.734815, 0.000000, 2.000000 
25, 1, 42.990057, -78.739505, 0.000000, 5.000000 
26, 1, 42.930024, -78.792679, 0.000000, 3.000000 
27, 1, 42.881001, -78.888650, 0.000000, 1.000000 
28, 1, 42.939822, -78.865486, 0.000000, 100.000000 
29, 1, 42.974483, -78.856020, 0.000000, 3.000000 
30, 1, 42.862727, -78.812678, 0.000000, 4.000000 
31, 1, 42.852748, -78.829269, 0.000000, 1.000000 
32, 1, 42.922394, -78.826515, 0.000000, 2.000000 
33, 1, 42.906342, -78.766921, 0.000000, 4.000000 
34, 1, 42.978380, -78.825594, 0.000000, 3.000000 
35, 1, 42.871848, -78.732831, 0.000000, 4.000000 
36, 1, 42.963511, -78.785240, 0.000000, 4.000000 
37, 1, 42.976288, -78.804293, 0.000000, 2.000000 
38, 1, 42.973756, -78.885207, 0.000000, 1.000000 
39, 1, 42.896195, -78.812191, 0.000000, 3.000000 
40, 1, 42.923381, -78.779120, 0.000000, 4.000000 
41, 1, 42.932828, -78.877011, 0.000000, 3.000000 
42, 1, 42.993865, -78.777643, 0.000000, 3.000000 
43, 1, 42.924438, -78.791571, 0.000000, 1.000000 
44, 1, 42.925216, -78.782719, 0.000000, 3.000000 
45, 1, 42.918659, -78.807832, 0.000000, 100.000000 
46, 1, 42.934190, -78.831663, 0.000000, 3.000000 
47, 1, 42.895591, -78.776138, 0.000000, 100.000000 
48, 1, 42.972461, -78.748015, 0.000000, 1.000000 
49, 1, 42.944820, -78.754212, 0.000000, 4.000000 
50, 1, 42.934704, -78.821690, 0.000000, 2.000000 
51, 1, 42.903988, -78.877143, 0.000000, 2.000000 
52, 1, 42.884305, -78.748659, 0.000000, 5.000000 
53, 1, 42.887634, -78.861909, 0.000000, 4.000000 
54, 1, 42.893241, -78.785061, 0.000000, 1.000000 
55, 1, 42.892991, -78.758086, 0.000000, 1.000000 
56, 1, 42.943286, -78.759009, 0.000000, 100.000000 
57, 1, 42.879008, -78.872670, 0.000000, 4.000000 
58, 1, 42.986897, -78.837347, 0.000000, 3.000000 
59, 1, 42.928269, -78.766113, 0.000000, 4.000000 
60, 1, 42.898274, -78.892642, 0.000000, 100.000000 
61, 1, 42.879330, -78.855458, 0.000000, 3.000000 
