% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.566174, -122.288709, 0.000000, -1.000000 
1, 1, 47.556413, -122.389710, 0.000000, 1.000000 
2, 1, 47.544530, -122.261819, 0.000000, 1.000000 
3, 1, 47.624807, -122.175059, 0.000000, 4.000000 
4, 1, 47.618752, -122.194324, 0.000000, 100.000000 
5, 1, 47.613649, -122.341037, 0.000000, 100.000000 
6, 1, 47.585461, -122.391899, 0.000000, 4.000000 
7, 1, 47.587132, -122.198338, 0.000000, 1.000000 
8, 1, 47.626862, -122.344424, 0.000000, 2.000000 
9, 1, 47.619565, -122.228006, 0.000000, 3.000000 
10, 1, 47.574487, -122.309685, 0.000000, 3.000000 
