% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.922959, -78.894145, 0.000000, -1.000000 
1, 1, 42.922023, -78.890860, 0.000000, 2.000000 
2, 1, 42.902306, -78.868940, 0.000000, 2.000000 
3, 1, 42.910183, -78.860173, 0.000000, 100.000000 
4, 1, 42.910235, -78.863207, 0.000000, 5.000000 
5, 1, 42.926803, -78.893385, 0.000000, 5.000000 
6, 1, 42.927612, -78.850294, 0.000000, 100.000000 
7, 1, 42.924162, -78.877643, 0.000000, 4.000000 
8, 1, 42.922370, -78.857071, 0.000000, 2.000000 
9, 1, 42.901990, -78.850019, 0.000000, 5.000000 
10, 1, 42.902210, -78.846970, 0.000000, 4.000000 
