% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 836.373532, 12584.436177 
0, 2, 694.261121, 12982.206555 
0, 3, 1143.164013, 23484.222333 
0, 4, 992.297620, 17827.629575 
0, 5, 1097.266136, 19443.066780 
0, 6, 768.008857, 13416.063754 
0, 7, 1110.764416, 19085.275841 
0, 8, 517.840658, 8037.533819 
0, 9, 848.546827, 15599.961258 
0, 10, 226.942795, 3087.028030 
0, 11, 608.485601, 8956.641203 
0, 12, 1094.198959, 19577.142408 
0, 13, 315.912120, 4387.933666 
0, 14, 965.874327, 18879.316290 
0, 15, 388.657111, 5670.714974 
0, 16, 1148.218406, 20931.069895 
0, 17, 811.522652, 15190.026778 
0, 18, 704.297182, 12583.085459 
0, 19, 1059.906234, 18425.981793 
0, 20, 418.785816, 6363.155627 
0, 21, 1047.723199, 19581.686572 
0, 22, 809.484699, 12240.756335 
0, 23, 562.415087, 8949.021579 
0, 24, 938.551768, 14450.625901 
0, 25, 845.262271, 15705.369822 
1, 0, 836.518284, 12599.413791 
1, 1, 0.000000, 0.000000 
1, 2, 429.506873, 8331.284611 
1, 3, 768.724202, 9998.535920 
1, 4, 465.033590, 6046.802128 
1, 5, 415.360327, 5402.592489 
1, 6, 614.284634, 7988.281897 
1, 7, 815.538660, 12185.396467 
1, 8, 402.941289, 7649.988954 
1, 9, 555.808573, 7234.698405 
1, 10, 841.675715, 12544.222098 
1, 11, 443.244103, 8179.710816 
1, 12, 441.596562, 5746.659216 
1, 13, 684.701097, 8903.152396 
1, 14, 282.930342, 3681.132332 
1, 15, 618.943531, 8611.477302 
1, 16, 487.447326, 7224.529792 
1, 17, 508.133654, 6653.888488 
1, 18, 468.491914, 7834.689009 
1, 19, 832.057305, 11485.646680 
1, 20, 443.097234, 6739.696047 
1, 21, 570.944703, 7428.729191 
1, 22, 113.411771, 1481.321982 
1, 23, 491.082005, 8922.802994 
1, 24, 319.508954, 4163.351628 
1, 25, 512.007507, 6916.846022 
2, 0, 721.537215, 10608.635195 
2, 1, 443.632557, 8662.680489 
2, 2, 0.000000, 0.000000 
2, 3, 767.305695, 16645.790957 
2, 4, 703.599086, 14445.961335 
2, 5, 658.868213, 12096.748017 
2, 6, 866.808330, 18115.938185 
2, 7, 734.906098, 12246.844465 
2, 8, 318.385158, 6814.778201 
2, 9, 472.688509, 8761.529882 
2, 10, 726.694646, 10553.443501 
2, 11, 140.512948, 2316.445210 
2, 12, 698.920622, 13764.125319 
2, 13, 735.101081, 10491.510369 
2, 14, 527.476404, 11532.997527 
2, 15, 542.542491, 10800.048376 
2, 16, 709.820483, 13584.751131 
2, 17, 435.664334, 8351.595402 
2, 18, 258.923664, 3945.114681 
2, 19, 684.047916, 11587.550418 
2, 20, 311.491439, 4674.423441 
2, 21, 825.804298, 15414.157249 
2, 22, 557.179921, 10143.145773 
2, 23, 188.350851, 3059.537388 
2, 24, 558.074451, 12562.510835 
2, 25, 469.403953, 8866.938447 
3, 0, 1130.257810, 23209.785325 
3, 1, 768.724202, 9998.535920 
3, 2, 747.938010, 16688.607957 
3, 3, 0.000000, 0.000000 
3, 4, 928.962554, 12080.520874 
3, 5, 499.017479, 6494.054878 
3, 6, 1175.043528, 16290.557806 
3, 7, 592.883738, 11337.582236 
3, 8, 673.379537, 15581.379825 
3, 9, 478.192124, 9304.406114 
3, 10, 1135.415241, 23154.593632 
3, 11, 761.675239, 16537.034162 
3, 12, 853.861386, 11108.090746 
3, 13, 1103.564176, 22244.613978 
3, 14, 786.864961, 10619.651306 
3, 15, 897.536870, 19566.650001 
3, 16, 634.890050, 8261.884790 
3, 17, 492.994490, 9489.825898 
3, 18, 697.147683, 13324.734730 
3, 19, 594.742274, 8381.692074 
3, 20, 782.367588, 17521.076703 
3, 21, 966.219431, 12569.289484 
3, 22, 849.433544, 11052.106923 
3, 23, 809.513142, 17280.126340 
3, 24, 817.463008, 11649.164614 
3, 25, 504.597139, 9889.594711 
4, 0, 1019.086800, 17462.361979 
4, 1, 465.033590, 6046.802128 
4, 2, 696.982487, 14214.745840 
4, 3, 908.707404, 12877.319545 
4, 4, 0.000000, 0.000000 
4, 5, 460.860130, 5992.835986 
4, 6, 450.022615, 6867.977022 
4, 7, 1108.387234, 16054.587701 
4, 8, 670.416903, 13533.450183 
4, 9, 846.064936, 13992.309461 
4, 10, 919.139676, 14758.819397 
4, 11, 710.719717, 14063.172045 
4, 12, 135.258361, 1763.148972 
4, 13, 743.619108, 12469.745059 
4, 14, 220.505389, 2866.923367 
4, 15, 746.995153, 12527.027961 
4, 16, 382.648010, 4982.972775 
4, 17, 798.390017, 13411.499543 
4, 18, 735.967529, 13718.150238 
4, 19, 1115.110837, 20094.373363 
4, 20, 700.858492, 10089.851524 
4, 21, 155.352332, 2024.914740 
4, 22, 365.982539, 4765.013459 
4, 23, 758.557620, 14806.264223 
4, 24, 165.059246, 2154.764533 
4, 25, 802.263870, 13674.457077 
5, 0, 1083.254424, 18837.818363 
5, 1, 413.166317, 5374.070365 
5, 2, 652.941736, 11890.708520 
5, 3, 499.017479, 6494.054878 
5, 4, 460.064165, 6003.850391 
5, 5, 0.000000, 0.000000 
5, 6, 752.596516, 10796.533603 
5, 7, 773.757146, 11705.426275 
5, 8, 626.376152, 11209.412862 
5, 9, 559.235117, 8017.339169 
5, 10, 1088.411856, 18782.626669 
5, 11, 666.678966, 11739.134724 
5, 12, 411.586560, 5377.666907 
5, 13, 1056.560791, 17872.647016 
5, 14, 346.576170, 4530.178876 
5, 15, 850.533484, 15194.683038 
5, 16, 218.987717, 2852.941405 
5, 17, 500.681858, 7248.698783 
5, 18, 654.363531, 8539.362963 
5, 19, 790.275791, 11005.676488 
5, 20, 735.364203, 13149.109741 
5, 21, 534.958524, 6960.684635 
5, 22, 470.194859, 6119.790956 
5, 23, 714.516868, 12482.226902 
5, 24, 395.015997, 6155.140411 
5, 25, 491.507908, 7084.518694 
6, 0, 749.116309, 12884.896266 
6, 1, 613.895851, 7983.227717 
6, 2, 781.752924, 16351.039039 
6, 3, 1201.369652, 17029.236035 
6, 4, 458.212286, 7359.086490 
6, 5, 744.964964, 10384.313971 
6, 6, 0.000000, 0.000000 
6, 7, 1198.256220, 22454.108325 
6, 8, 630.395824, 12391.378317 
6, 9, 936.038630, 18968.793742 
6, 10, 649.169185, 10181.353684 
6, 11, 795.490154, 16199.465243 
6, 12, 560.113625, 9108.599322 
6, 13, 473.648618, 7892.279346 
6, 14, 470.655491, 6120.090892 
6, 15, 477.024662, 7949.562248 
6, 16, 716.836640, 13607.567777 
6, 17, 899.014455, 18558.859262 
6, 18, 791.788985, 15951.917943 
6, 19, 1147.398038, 21794.814277 
6, 20, 608.765221, 12054.808768 
6, 21, 513.637865, 9113.143486 
6, 22, 514.844800, 6701.439047 
6, 23, 752.394492, 14640.674721 
6, 24, 383.416963, 4990.048235 
6, 25, 932.754074, 19074.202306 
7, 0, 1148.092210, 22083.157346 
7, 1, 813.547783, 12145.578934 
7, 2, 743.398405, 10670.548730 
7, 3, 576.213236, 10788.209841 
7, 4, 1106.396357, 16014.770168 
7, 5, 771.766269, 11665.608742 
7, 6, 1239.637109, 25755.911830 
7, 7, 0.000000, 0.000000 
7, 8, 691.213937, 14454.751846 
7, 9, 476.038722, 6243.307535 
7, 10, 1153.249641, 22027.965653 
7, 11, 752.673745, 10504.511531 
7, 12, 1057.918752, 15388.586684 
7, 13, 1121.398577, 21117.985999 
7, 14, 935.052434, 15127.168178 
7, 15, 915.371270, 18440.022022 
7, 16, 947.876722, 13958.461698 
7, 17, 490.841087, 6428.727318 
