% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 362.536927, 4693.835677 
0, 2, 1102.650851, 21071.204048 
0, 3, 626.410756, 11871.371134 
0, 4, 982.906624, 19647.389007 
0, 5, 484.053779, 7354.354714 
0, 6, 160.132769, 2089.664454 
0, 7, 713.525954, 12996.906360 
0, 8, 224.046225, 2919.972763 
1, 0, 362.536927, 4693.835677 
1, 1, 0.000000, 0.000000 
1, 2, 949.454722, 15969.938806 
1, 3, 831.051917, 14507.108475 
1, 4, 829.710496, 14546.123764 
1, 5, 581.486888, 11549.476000 
1, 6, 428.751124, 7810.102948 
1, 7, 918.167115, 15632.643701 
1, 8, 251.831098, 3240.440473 
2, 0, 1136.303341, 21752.304609 
2, 1, 942.175366, 15900.067266 
2, 2, 0.000000, 0.000000 
2, 3, 599.187650, 9088.826298 
2, 4, 122.272526, 1458.930320 
2, 5, 1317.739068, 25255.563148 
2, 6, 1165.003304, 21516.190096 
2, 7, 631.685148, 8236.886539 
2, 8, 1040.099404, 15505.898606 
3, 0, 662.105327, 12494.035892 
3, 1, 812.986643, 14256.995150 
3, 2, 604.064353, 8916.680049 
3, 3, 0.000000, 0.000000 
3, 4, 484.320126, 7492.865007 
3, 5, 975.006452, 19593.764469 
3, 6, 815.100755, 14485.461532 
3, 7, 140.196712, 1291.113335 
3, 8, 708.004450, 12865.657852 
4, 0, 1016.559115, 20328.489567 
4, 1, 827.276302, 14631.186860 
4, 2, 122.272526, 1458.930320 
4, 3, 479.443424, 7665.011256 
4, 4, 0.000000, 0.000000 
4, 5, 1202.840004, 23986.682742 
4, 6, 1050.104240, 20247.309690 
4, 7, 530.085512, 7788.365807 
4, 8, 925.200339, 14237.018200 
5, 0, 490.128546, 6453.527835 
5, 1, 613.098793, 11498.235787 
5, 2, 1381.014153, 25643.290988 
5, 3, 1021.271987, 19845.933243 
5, 4, 1261.269927, 24219.475947 
5, 5, 0.000000, 0.000000 
5, 6, 366.324029, 4846.554175 
5, 7, 1108.387185, 20971.468469 
5, 8, 630.503312, 10126.232521 
6, 0, 160.132769, 2089.664454 
6, 1, 408.946104, 7392.862809 
6, 2, 1176.861464, 21537.918010 
6, 3, 779.470434, 13863.632019 
6, 4, 1057.117238, 20114.102968 
6, 5, 366.324029, 4846.554175 
6, 6, 0.000000, 0.000000 
6, 7, 866.585632, 14989.167245 
6, 8, 369.572914, 4814.304792 
7, 0, 749.220525, 13619.571117 
7, 1, 900.101841, 15382.530376 
7, 2, 631.150533, 8218.808001 
7, 3, 140.196712, 1291.113335 
7, 4, 536.462512, 6987.167580 
7, 5, 1062.121650, 20719.299695 
7, 6, 902.215953, 15610.996758 
7, 7, 0.000000, 0.000000 
7, 8, 795.119648, 13991.193078 
8, 0, 224.046225, 2919.972763 
8, 1, 252.192680, 3258.133349 
8, 2, 1041.106429, 15191.938988 
8, 3, 700.875867, 12841.336035 
8, 4, 921.362203, 13768.123946 
8, 5, 621.303677, 11220.649789 
8, 6, 369.572914, 4814.304792 
8, 7, 787.991065, 13966.871261 
8, 8, 0.000000, 0.000000 
