problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver 
20170608T121728978505, 104, 3600.000000, mFSTSP IP, 3, 1, True, True 

Objective Function Value: 3940.000583 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,438.934661,3.0,Travel from node 0 to node 3,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,438.934661,3.0,498.934661,3.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,498.934661,3.0,528.934661,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,528.934661,3.0,559.226424,4.0,Travel from node 3 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,559.226424,4.0,589.226424,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,589.226424,4.0,1439.093566,9.0,Travel from node 4 to node 9,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1439.093566,9.0,1499.093566,9.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1499.093566,9.0,1512.199813,9.0,Idle for  13 seconds,Idle
1.0,Truck,Truck is stationary with UAV(s) on board,1512.199813,9.0,1542.199813,9.0,Dropping off package to Customer 9,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1542.199813,9.0,1572.199813,9.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,1572.199813,9.0,2640.456684,2.0,Travel from node 9 to node 2,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2640.456684,2.0,2670.456684,2.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,2670.456684,2.0,2730.456684,2.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,2730.456684,2.0,2760.456684,2.0,Dropping off package to Customer 2,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,2760.456684,2.0,2820.456684,2.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,2820.456684,2.0,3013.716843,7.0,Travel from node 2 to node 7,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3013.716843,7.0,3073.716843,7.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,3073.716843,7.0,3103.716843,7.0,Dropping off package to Customer 7,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,3103.716843,7.0,3850.000583,11.0,Travel from node 7 to node 11,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3850.000583,11.0,-1.0,11.0,Arrived at the Depot.  Total Time = 1:04:10,Vehicle Tasks Complete
2.0,UAV,UAV is stationary with a parcel,438.934661,3.0,498.934661,3.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,498.934661,3.0,505.825908,3.0,Takeoff from truck at Customer 3,Traveling
2.0,UAV,UAV travels with parcel,505.825908,3.0,971.640764,8.0,Fly to UAV customer 8,Traveling
2.0,UAV,UAV taking off or landing with a parcel,971.640764,8.0,984.423257,8.0,Land at UAV customer 8,Traveling
2.0,UAV,UAV is stationary with a parcel,984.423257,8.0,1044.423257,8.0,Serving UAV customer 8,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,1044.423257,8.0,1051.314504,8.0,Takeoff from UAV customer 8,Traveling
2.0,UAV,UAV travels empty,1051.314504,8.0,1529.41732,9.0,Fly to truck at customer 9,Traveling
2.0,UAV,UAV taking off or landing with no parcels,1529.41732,9.0,1542.199813,9.0,Land at truck rendezvous location (customer 9),Traveling
2.0,UAV,UAV is stationary without a parcel,1542.199813,9.0,1572.199813,9.0,Recovered by truck at customer 9,UAV Recovery
2.0,UAV,UAV is stationary with a parcel,2670.456684,2.0,2730.456684,2.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,2730.456684,2.0,2737.347931,2.0,Takeoff from truck at Customer 2,Traveling
2.0,UAV,UAV travels with parcel,2737.347931,2.0,3071.308776,5.0,Fly to UAV customer 5,Traveling
2.0,UAV,UAV taking off or landing with a parcel,3071.308776,5.0,3084.091269,5.0,Land at UAV customer 5,Traveling
2.0,UAV,UAV is stationary with a parcel,3084.091269,5.0,3144.091269,5.0,Serving UAV customer 5,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,3144.091269,5.0,3150.982516,5.0,Takeoff from UAV customer 5,Traveling
2.0,UAV,UAV travels empty,3150.982516,5.0,3825.796369,11.0,Fly to depot,Traveling
