% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 925.759836, 19251.230186 
0, 2, 384.631809, 4920.556802 
0, 3, 422.395778, 5970.317686 
0, 4, 500.941942, 6405.983712 
0, 5, 442.079666, 6340.942385 
0, 6, 623.128075, 8777.556537 
0, 7, 1019.116494, 16644.639689 
0, 8, 628.759457, 8776.936362 
1, 0, 969.936130, 17824.067639 
1, 1, 0.000000, 0.000000 
1, 2, 729.397981, 11669.284812 
1, 3, 1263.307939, 24676.156313 
1, 4, 564.959176, 9487.830226 
1, 5, 1098.317879, 21390.527097 
1, 6, 1279.366288, 23827.141249 
1, 7, 94.239506, 1687.914212 
1, 8, 853.666680, 15065.167117 
2, 0, 384.631809, 4920.556802 
2, 1, 750.637199, 11705.926897 
2, 2, 0.000000, 0.000000 
2, 3, 733.673639, 9422.509514 
2, 4, 169.723241, 2186.220611 
2, 5, 724.469132, 11162.445726 
2, 6, 905.517540, 13599.059878 
2, 7, 703.565507, 9616.577476 
2, 8, 547.020833, 7491.375907 
3, 0, 420.913320, 5951.033241 
3, 1, 1326.956639, 25233.832156 
3, 2, 733.673639, 9422.509514 
3, 3, 0.000000, 0.000000 
3, 4, 891.517068, 11270.767395 
3, 5, 673.937199, 10277.353146 
3, 6, 704.680971, 9212.023554 
3, 7, 1279.884947, 23144.482735 
3, 8, 906.917416, 15710.831836 
4, 0, 493.891598, 6365.044452 
4, 1, 587.701178, 9609.638634 
4, 2, 169.723241, 2186.220611 
4, 3, 891.517068, 11270.767395 
4, 4, 0.000000, 0.000000 
4, 5, 768.291638, 13690.104801 
4, 6, 949.340047, 16126.718953 
4, 7, 540.629486, 7520.289214 
4, 8, 506.025895, 6715.699757 
5, 0, 399.041109, 5936.408918 
5, 1, 1126.400692, 21817.025885 
5, 2, 701.297228, 11825.021208 
5, 3, 616.509935, 9979.766355 
5, 4, 721.503720, 13176.942506 
5, 5, 0.000000, 0.000000 
5, 6, 205.313315, 2774.470813 
5, 7, 1079.329000, 19727.676464 
5, 8, 676.298298, 11109.803755 
6, 0, 603.922860, 8704.885790 
6, 1, 1331.282443, 24585.502756 
6, 2, 906.178979, 14593.498080 
6, 3, 711.526433, 9325.408423 
6, 4, 926.385471, 15945.419378 
6, 5, 207.360159, 2779.536060 
6, 6, 0.000000, 0.000000 
6, 7, 1284.210751, 22496.153335 
6, 8, 881.180049, 13878.280626 
7, 0, 978.182128, 16525.799865 
7, 1, 137.225078, 2366.112079 
7, 2, 737.643978, 10371.017038 
7, 3, 1271.553936, 23377.888539 
7, 4, 573.205173, 8189.562452 
7, 5, 1106.563877, 20092.259323 
7, 6, 1287.612285, 22528.873475 
7, 7, 0.000000, 0.000000 
7, 8, 861.912678, 13766.899343 
8, 0, 566.496778, 8430.044181 
8, 1, 891.374081, 15115.942325 
8, 2, 517.969631, 6929.723947 
8, 3, 880.071790, 15780.938585 
8, 4, 474.663901, 6159.700367 
8, 5, 657.516893, 9940.791055 
8, 6, 840.096528, 12765.187448 
8, 7, 844.302389, 13026.592904 
8, 8, 0.000000, 0.000000 
