% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1116.898708, 26252.277344 
0, 2, 1044.108475, 16515.749083 
0, 3, 712.206177, 14687.210478 
0, 4, 1518.952567, 31210.859221 
0, 5, 704.872826, 11849.623697 
0, 6, 743.871918, 15016.719713 
0, 7, 1148.162057, 25444.933777 
0, 8, 1140.894567, 23526.708280 
0, 9, 574.067252, 7730.824480 
0, 10, 1375.880336, 26918.144449 
1, 0, 1113.229955, 22193.524039 
1, 1, 0.000000, 0.000000 
1, 2, 548.388735, 7109.700197 
1, 3, 861.220655, 16572.149907 
1, 4, 532.349407, 10020.407601 
1, 5, 719.574324, 14309.841145 
1, 6, 827.289003, 15338.155280 
1, 7, 255.047124, 3299.164663 
1, 8, 154.291407, 2336.256660 
1, 9, 918.637863, 17839.128062 
1, 10, 389.277176, 5727.692829 
2, 0, 1049.701106, 17110.977019 
2, 1, 445.743387, 7936.810811 
2, 2, 0.000000, 0.000000 
2, 3, 1114.258495, 19882.803698 
2, 4, 874.761487, 17472.941910 
2, 5, 972.612164, 17620.494936 
2, 6, 1080.326843, 18648.809071 
2, 7, 477.006737, 7129.467245 
2, 8, 575.260255, 10810.028959 
2, 9, 519.268944, 6763.657683 
2, 10, 770.971310, 13589.600641 
3, 0, 518.143584, 10566.152018 
3, 1, 1024.679709, 20892.920183 
3, 2, 1112.472992, 20164.209890 
3, 3, 0.000000, 0.000000 
3, 4, 1223.266230, 25048.145677 
3, 5, 368.313541, 5543.267521 
3, 6, 448.185581, 8854.006169 
3, 7, 895.587949, 17954.380704 
3, 8, 845.208229, 17363.994737 
3, 9, 831.198186, 15583.873390 
3, 10, 1080.193999, 20755.430905 
4, 0, 1499.223989, 30936.083231 
4, 1, 727.118084, 14564.408094 
4, 2, 873.223742, 17591.727212 
4, 3, 1056.685271, 18834.868816 
4, 4, 0.000000, 0.000000 
4, 5, 1105.568358, 23052.400336 
4, 6, 986.217035, 13688.421586 
4, 7, 609.604856, 12299.096640 
4, 8, 442.744986, 8500.442890 
4, 9, 1179.861493, 24028.877021 
4, 10, 225.847287, 3460.695179 
5, 0, 730.773397, 12106.157958 
5, 1, 897.397266, 18820.685982 
5, 2, 985.190549, 18091.975689 
5, 3, 288.539068, 4472.764546 
5, 4, 1095.983787, 22975.911476 
5, 5, 0.000000, 0.000000 
5, 6, 349.675338, 4554.097781 
5, 7, 768.305506, 15882.146503 
5, 8, 717.925786, 15291.760535 
5, 9, 1043.828000, 17123.879330 
5, 10, 952.911556, 18683.196704 
6, 0, 755.202754, 15053.975109 
6, 1, 1024.062938, 20015.385968 
6, 2, 1111.856221, 19286.675675 
6, 3, 235.904047, 4482.345884 
6, 4, 981.322181, 13535.474409 
6, 5, 349.521442, 4552.097129 
6, 6, 0.000000, 0.000000 
6, 7, 894.971179, 17076.846489 
6, 8, 844.591459, 16486.460521 
6, 9, 1068.257357, 20071.696480 
6, 10, 1025.363623, 15285.382774 
7, 0, 1128.154320, 25463.845217 
7, 1, 240.786181, 3729.236482 
7, 2, 463.269141, 7244.878385 
7, 3, 924.924549, 18344.901206 
7, 4, 640.119289, 11082.437929 
7, 5, 783.278218, 16082.592443 
7, 6, 890.992898, 17110.906579 
7, 7, 0.000000, 0.000000 
7, 8, 229.258016, 2979.284163 
7, 9, 769.906892, 13682.028193 
7, 10, 493.581063, 7305.168751 
8, 0, 1133.230636, 23408.772702 
8, 1, 403.425776, 7207.459088 
8, 2, 549.531435, 10234.778206 
8, 3, 881.221336, 17787.398570 
8, 4, 444.488904, 8523.113816 
8, 5, 739.575005, 15525.089808 
8, 6, 847.289684, 16553.403943 
8, 7, 224.314078, 2891.908879 
8, 8, 0.000000, 0.000000 
8, 9, 856.169186, 16671.928015 
8, 10, 283.070890, 4552.407407 
9, 0, 578.663399, 7796.509113 
9, 1, 760.888637, 14704.913770 
9, 2, 519.268944, 6763.657683 
9, 3, 1065.474615, 21166.514008 
9, 4, 1189.906737, 24241.044869 
9, 5, 1058.141264, 18328.927227 
9, 6, 1097.140356, 21496.023243 
9, 7, 792.151987, 13897.570204 
9, 8, 890.405505, 17578.131918 
9, 9, 0.000000, 0.000000 
9, 10, 1086.116560, 20357.703601 
10, 0, 1348.855471, 26426.520014 
10, 1, 604.115851, 10738.717984 
10, 2, 750.221509, 13766.037102 
10, 3, 1094.891395, 20230.568060 
10, 4, 230.886128, 3441.707237 
10, 5, 955.199840, 18542.837120 
10, 6, 1024.423159, 15084.120830 
10, 7, 472.786352, 6781.278053 
10, 8, 261.930552, 4024.023547 
10, 9, 1056.859260, 20203.186911 
10, 10, 0.000000, 0.000000 
