% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 208.606365, 2659.096573 
0, 2, 742.604009, 10071.382469 
0, 3, 56.531980, 693.629301 
0, 4, 1423.007953, 22762.113275 
0, 5, 363.568816, 5135.823302 
0, 6, 550.843374, 7017.262956 
0, 7, 1049.469867, 15603.489684 
0, 8, 793.353496, 10431.929658 
0, 9, 1289.351298, 23021.882344 
0, 10, 602.369869, 8017.155833 
1, 0, 213.009410, 2667.984325 
1, 1, 0.000000, 0.000000 
1, 2, 593.695007, 7630.482132 
1, 3, 161.900505, 2067.871075 
1, 4, 1303.863413, 20479.856841 
1, 5, 203.472323, 2556.575747 
1, 6, 476.389594, 6055.325224 
1, 7, 936.790226, 13537.228823 
1, 8, 656.983671, 8328.192038 
1, 9, 1170.206758, 20739.625909 
1, 10, 466.000045, 5913.418213 
2, 0, 755.602412, 10275.682172 
2, 1, 602.277597, 7825.728089 
2, 2, 0.000000, 0.000000 
2, 3, 704.493507, 9675.568921 
2, 4, 1109.110336, 17082.038515 
2, 5, 400.035126, 5268.799714 
2, 6, 214.347144, 2784.475097 
2, 7, 883.209946, 15747.319494 
2, 8, 148.327074, 1798.999812 
2, 9, 975.453681, 17341.807583 
2, 10, 211.098647, 2729.712935 
3, 0, 56.531980, 693.629301 
3, 1, 157.497460, 2058.983322 
3, 2, 691.495104, 9471.269218 
3, 3, 0.000000, 0.000000 
3, 4, 1371.899048, 22162.000025 
3, 5, 312.459910, 4535.710052 
3, 6, 499.734468, 6417.149706 
3, 7, 998.360962, 15003.376434 
3, 8, 742.244590, 9831.816407 
3, 9, 1238.242393, 22421.769093 
3, 10, 551.260964, 7417.042583 
4, 0, 1431.393291, 22813.613028 
4, 1, 1312.420481, 20579.877800 
4, 2, 1141.623891, 17393.630083 
4, 3, 1380.284385, 22213.499777 
4, 4, 0.000000, 0.000000 
4, 5, 1120.587581, 17972.717515 
4, 6, 1229.860098, 22227.942142 
4, 7, 1290.377656, 21906.067807 
4, 8, 1118.599779, 17052.934979 
4, 9, 717.492542, 9862.003091 
4, 10, 1002.926606, 16480.254595 
5, 0, 367.971860, 5144.711054 
5, 1, 203.472323, 2556.575747 
5, 2, 391.439767, 5073.387764 
5, 3, 316.862955, 4544.597804 
5, 4, 1101.608173, 17922.762472 
5, 5, 0.000000, 0.000000 
5, 6, 406.470243, 6670.227790 
5, 7, 763.045666, 11333.489519 
5, 8, 454.728432, 5771.097669 
5, 9, 967.951518, 18182.531540 
5, 10, 263.744805, 3356.323845 
6, 0, 555.109243, 7092.447489 
6, 1, 477.569486, 6329.779782 
6, 2, 213.623290, 2775.064991 
6, 3, 504.000337, 6492.334239 
6, 4, 1198.564715, 21982.268492 
6, 5, 401.270037, 6653.886281 
6, 6, 0.000000, 0.000000 
6, 7, 883.147255, 17118.341538 
6, 8, 324.882095, 4205.911845 
6, 9, 1017.627764, 19099.979915 
6, 10, 370.428834, 6638.083062 
7, 0, 1063.287095, 16198.563988 
7, 1, 944.314285, 13964.828761 
7, 2, 869.269617, 15696.634837 
7, 3, 1012.178189, 15598.450738 
7, 4, 1277.377059, 21940.574201 
7, 5, 775.043643, 11921.285264 
7, 6, 881.254890, 17321.603271 
7, 7, 0.000000, 0.000000 
7, 8, 881.139304, 14809.088648 
7, 9, 1143.720404, 22200.343269 
7, 10, 690.155678, 12394.314824 
8, 0, 797.756540, 10440.817410 
8, 1, 657.860007, 8339.584396 
8, 2, 148.327074, 1798.999812 
8, 3, 746.647635, 9840.704160 
8, 4, 1092.580712, 16789.902347 
8, 5, 455.617536, 5782.656021 
8, 6, 325.379203, 4212.374248 
8, 7, 874.013738, 13752.781281 
8, 8, 0.000000, 0.000000 
8, 9, 958.924057, 17049.671416 
8, 10, 203.587442, 2554.816217 
9, 0, 1317.375874, 23523.657509 
9, 1, 1198.403064, 21289.922281 
9, 2, 1027.606474, 18103.674564 
9, 3, 1266.266968, 22923.544259 
9, 4, 760.391036, 10539.546558 
9, 5, 1006.570164, 18682.761996 
9, 6, 1043.917813, 19251.447640 
9, 7, 1176.360239, 22616.112288 
9, 8, 1004.582362, 17762.979460 
9, 9, 0.000000, 0.000000 
9, 10, 888.909190, 17190.299076 
10, 0, 601.459949, 7958.682029 
10, 1, 461.563415, 5857.449015 
10, 2, 211.098647, 2729.712935 
10, 3, 550.351043, 7358.568778 
10, 4, 1000.886294, 16614.896860 
10, 5, 259.320944, 3300.520640 
10, 6, 399.218674, 6516.110849 
10, 7, 704.430590, 12491.141649 
10, 8, 203.587442, 2554.816217 
10, 9, 867.229639, 16874.665929 
10, 10, 0.000000, 0.000000 
