% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 435.888662, 7190.295606 
0, 2, 590.966206, 13517.914984 
0, 3, 690.418944, 9123.099240 
0, 4, 812.326955, 18134.198991 
0, 5, 244.223278, 3328.457680 
0, 6, 633.043287, 10578.935914 
0, 7, 846.168572, 18660.355496 
0, 8, 507.650548, 10143.820620 
0, 9, 418.397780, 6144.842082 
0, 10, 518.343348, 10482.596788 
0, 11, 441.028536, 6433.551079 
0, 12, 339.729890, 5929.143445 
0, 13, 142.812899, 2005.081758 
0, 14, 706.228766, 13370.426748 
0, 15, 697.677138, 13267.080389 
0, 16, 386.194455, 7305.969465 
0, 17, 444.322762, 6346.199699 
0, 18, 716.004509, 13610.252546 
0, 19, 529.720418, 7036.374159 
0, 20, 562.755758, 11772.168134 
0, 21, 642.216418, 12979.138980 
0, 22, 555.197909, 11672.612627 
0, 23, 571.643645, 9775.410384 
0, 24, 695.922145, 13236.875890 
0, 25, 241.246270, 3284.292480 
0, 26, 472.612926, 6294.161631 
0, 27, 277.055478, 6062.658116 
0, 28, 722.552675, 11739.084415 
0, 29, 234.462846, 3936.934097 
0, 30, 589.097180, 10006.239057 
0, 31, 254.105350, 5643.403120 
0, 32, 451.295764, 8931.067844 
0, 33, 670.456216, 10240.564377 
0, 34, 554.066045, 9550.603060 
0, 35, 223.292285, 3054.581534 
0, 36, 501.548557, 8047.613888 
0, 37, 664.876923, 10990.106195 
0, 38, 900.494878, 14063.782417 
0, 39, 476.843059, 9497.519994 
0, 40, 442.275511, 8080.221084 
0, 41, 1057.537913, 21515.288300 
0, 42, 630.731560, 10545.549361 
0, 43, 513.081335, 9007.135551 
0, 44, 505.557011, 7236.672860 
0, 45, 470.523466, 8539.221155 
0, 46, 384.028857, 5380.958873 
0, 47, 442.650659, 5905.032618 
0, 48, 302.261931, 4078.554934 
0, 49, 128.653568, 1823.636631 
0, 50, 249.015637, 4424.279033 
0, 51, 305.004204, 5989.293415 
0, 52, 681.723054, 13438.217007 
0, 53, 160.695474, 3191.489256 
0, 54, 423.413584, 5995.549255 
0, 55, 646.090940, 12059.833449 
0, 56, 372.877484, 6388.812932 
0, 57, 630.034709, 10539.506825 
0, 58, 578.447971, 11974.971053 
0, 59, 219.657959, 3005.415149 
0, 60, 579.723085, 11077.888892 
0, 61, 90.572464, 1325.872036 
0, 62, 578.442920, 9866.863953 
0, 63, 627.478171, 8304.554599 
0, 64, 588.628556, 11391.348976 
0, 65, 491.795971, 8801.948383 
0, 66, 673.211545, 12492.971612 
0, 67, 375.653422, 6865.432611 
0, 68, 665.567578, 8810.730667 
0, 69, 735.830710, 16992.194548 
0, 70, 454.606884, 6057.307957 
0, 71, 638.127074, 12037.194542 
0, 72, 376.571608, 5096.387803 
0, 73, 228.757185, 3124.520130 
0, 74, 622.545387, 8244.962584 
0, 75, 809.870139, 12887.600051 
0, 76, 508.661519, 6779.067465 
0, 77, 760.125808, 14072.572014 
0, 78, 258.622413, 4538.905730 
0, 79, 908.487134, 14138.592231 
0, 80, 279.247688, 3779.981074 
0, 81, 560.631003, 7436.621991 
0, 82, 645.899112, 8552.152355 
0, 83, 173.445119, 2402.963676 
0, 84, 541.517175, 11495.850455 
0, 85, 716.081155, 11654.884620 
0, 86, 436.489892, 8344.991008 
0, 87, 593.218825, 7861.451611 
0, 88, 606.090646, 12109.629435 
0, 89, 313.652957, 5384.051282 
0, 90, 421.945759, 5636.402741 
0, 91, 212.104120, 2916.238200 
0, 92, 885.399227, 19188.854313 
0, 93, 652.669836, 12788.942069 
0, 94, 528.940454, 9273.241875 
0, 95, 691.837986, 9142.651791 
0, 96, 255.847703, 3477.305249 
0, 97, 411.120790, 8068.988052 
0, 98, 545.327407, 11544.549121 
0, 99, 871.806392, 13694.896455 
0, 100, 626.777977, 10498.850328 
1, 0, 319.886940, 5248.448028 
1, 1, 0.000000, 0.000000 
1, 2, 621.042638, 8828.088303 
1, 3, 401.038397, 5215.322925 
1, 4, 597.179748, 8436.770609 
1, 5, 564.462319, 8578.731038 
1, 6, 365.943311, 4762.073727 
1, 7, 631.021365, 8962.927114 
1, 8, 599.815922, 8507.306424 
1, 9, 738.636821, 11395.115440 
1, 10, 407.839608, 6764.858927 
1, 11, 612.823386, 9435.561877 
1, 12, 601.418519, 7824.452226 
1, 13, 413.958050, 5382.828735 
1, 14, 865.616082, 12264.426302 
1, 15, 849.121617, 12077.022747 
1, 16, 205.700476, 2677.388806 
1, 17, 529.746257, 7242.805401 
1, 18, 605.500768, 9892.514685 
1, 19, 156.155747, 2034.881744 
1, 20, 452.252017, 8054.430273 
1, 21, 517.574971, 7144.438762 
1, 22, 444.694168, 7954.874765 
1, 23, 789.924299, 11202.297241 
1, 24, 816.283493, 11623.537862 
1, 25, 421.346162, 5479.636532 
1, 26, 355.227072, 4687.474878 
1, 27, 597.294519, 11312.931473 
1, 28, 331.786498, 4314.561632 
1, 29, 209.261084, 2724.506995 
1, 30, 292.866256, 3810.674563 
1, 31, 574.344391, 10893.676478 
1, 32, 771.534805, 14181.341202 
1, 33, 270.084420, 3513.375071 
1, 34, 321.101518, 4177.501714 
1, 35, 493.992963, 6427.861151 
1, 36, 98.296167, 1282.976857 
1, 37, 456.616120, 5938.153271 
1, 38, 1055.006534, 14472.274208 
1, 39, 366.339319, 5779.782133 
