% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1006.518009, 21887.812214 
0, 2, 926.557221, 18362.190129 
0, 3, 957.791314, 21425.483606 
0, 4, 1163.190983, 24612.476712 
0, 5, 1012.805044, 22220.662195 
0, 6, 1514.752224, 30000.271619 
0, 7, 1057.713305, 22557.648974 
0, 8, 655.806839, 14031.105021 
1, 0, 952.068518, 21069.677777 
1, 1, 0.000000, 0.000000 
1, 2, 946.753189, 16912.127173 
1, 3, 282.799367, 3749.028565 
1, 4, 327.303449, 4255.739248 
1, 5, 243.277555, 3167.702718 
1, 6, 686.472708, 9664.961074 
1, 7, 53.777797, 704.015682 
1, 8, 601.865173, 12461.518985 
2, 0, 923.777531, 18251.104128 
2, 1, 974.731343, 17503.827875 
2, 2, 0.000000, 0.000000 
2, 3, 1181.500730, 20478.370463 
2, 4, 858.948559, 14141.390737 
2, 5, 1105.941428, 19498.303628 
2, 6, 963.503932, 13313.082296 
2, 7, 1025.926639, 18173.664634 
2, 8, 398.826300, 5189.232394 
3, 0, 1060.299233, 23122.369086 
3, 1, 282.869720, 3749.719199 
3, 2, 1164.507647, 20092.209620 
3, 3, 0.000000, 0.000000 
3, 4, 451.843667, 7572.777622 
3, 5, 106.699428, 1397.745864 
3, 6, 802.925378, 12954.338637 
3, 7, 247.792869, 3293.802302 
3, 8, 877.185549, 16112.490289 
4, 0, 1145.009219, 24525.589528 
4, 1, 304.232649, 4489.860503 
4, 2, 871.770798, 14142.753618 
4, 3, 484.392209, 7680.129685 
4, 4, 0.000000, 0.000000 
4, 5, 408.832907, 6700.062850 
4, 6, 408.875351, 6323.197541 
4, 7, 324.995890, 4226.016163 
4, 8, 794.805875, 15917.430735 
5, 0, 1053.284795, 23036.937700 
5, 1, 243.214649, 3166.884935 
5, 2, 1090.110363, 19127.249025 
5, 3, 106.699428, 1397.745864 
5, 4, 377.446383, 6607.817027 
5, 5, 0.000000, 0.000000 
5, 6, 728.528094, 11989.378042 
5, 7, 194.099833, 2528.474495 
5, 8, 844.432151, 15619.377780 
6, 0, 1495.122765, 29869.989137 
6, 1, 654.346195, 9834.260113 
6, 2, 970.700492, 13495.951665 
6, 3, 819.570993, 13538.040879 
6, 4, 382.773469, 5770.154018 
6, 5, 744.011691, 12557.974044 
6, 6, 0.000000, 0.000000 
6, 7, 691.892937, 10217.542076 
6, 8, 1144.919420, 21261.830345 
7, 0, 1005.197937, 21764.658134 
7, 1, 53.777797, 704.015682 
7, 2, 999.882608, 17607.107530 
7, 3, 244.642950, 3253.077318 
7, 4, 333.504329, 4311.560781 
7, 5, 193.766471, 2524.140794 
7, 6, 695.611162, 9788.058883 
7, 7, 0.000000, 0.000000 
7, 8, 654.994592, 13156.499342 
8, 0, 684.298683, 13337.236523 
8, 1, 608.640361, 12734.770829 
8, 2, 419.472695, 5474.303657 
8, 3, 887.913112, 16437.346976 
8, 4, 765.313334, 15459.435328 
8, 5, 829.664139, 16888.288784 
8, 6, 1116.874576, 20847.230235 
8, 7, 659.835657, 13404.607589 
8, 8, 0.000000, 0.000000 
