% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 785.530086, 10213.250724 
0, 2, 441.933923, 6001.395483 
0, 3, 374.687150, 6900.305184 
0, 4, 811.884873, 14689.075559 
0, 5, 391.432077, 5094.361594 
0, 6, 361.297106, 6732.048646 
0, 7, 646.391819, 11979.006732 
0, 8, 307.203259, 4008.854665 
0, 9, 733.056148, 10195.692126 
0, 10, 401.990578, 5236.169960 
0, 11, 634.091064, 13471.069087 
0, 12, 126.769400, 1655.399280 
0, 13, 735.021328, 10222.986291 
0, 14, 809.655653, 10531.490422 
0, 15, 837.442256, 15127.943407 
0, 16, 178.090045, 3336.558763 
0, 17, 447.665910, 5820.461880 
0, 18, 561.870441, 7312.000427 
0, 19, 453.542418, 5899.877987 
0, 20, 466.511177, 7813.262553 
0, 21, 268.269923, 3495.014478 
0, 22, 428.061436, 5567.236582 
0, 23, 127.147085, 1655.661963 
0, 24, 237.948559, 4692.144315 
0, 25, 426.730628, 7579.379189 
0, 26, 559.020884, 7940.585657 
0, 27, 300.908507, 4507.399488 
0, 28, 371.126342, 7644.563702 
0, 29, 849.783644, 15192.122579 
0, 30, 353.133803, 7299.610943 
0, 31, 313.674463, 6108.502734 
0, 32, 410.271760, 6414.279644 
0, 33, 223.382333, 2904.673029 
0, 34, 581.527738, 8964.563378 
0, 35, 469.131210, 6117.960290 
0, 36, 248.357682, 3229.930247 
0, 37, 312.504269, 6089.837364 
0, 38, 738.027965, 9628.930771 
0, 39, 478.577426, 8698.543404 
0, 40, 543.774415, 10105.453855 
0, 41, 681.333914, 8867.606149 
0, 42, 303.455944, 5348.262604 
0, 43, 610.087301, 10123.393908 
0, 44, 585.868247, 7617.827718 
0, 45, 289.070869, 3768.593687 
0, 46, 625.425717, 8146.840462 
0, 47, 684.727814, 8921.571877 
0, 48, 932.760738, 16829.970700 
0, 49, 486.702102, 7729.905175 
0, 50, 233.498633, 3248.997851 
1, 0, 785.530086, 10213.250724 
1, 1, 0.000000, 0.000000 
1, 2, 500.010470, 6664.085473 
1, 3, 526.546825, 6847.179102 
1, 4, 414.525902, 5549.588037 
1, 5, 779.510121, 13899.826445 
1, 6, 558.981292, 7271.989097 
1, 7, 619.656349, 8806.448002 
1, 8, 987.862319, 18147.122250 
1, 9, 1191.533698, 20500.288780 
1, 10, 942.664642, 17241.144711 
1, 11, 328.524915, 4733.252291 
1, 12, 671.967481, 8736.386321 
1, 13, 1193.498878, 20527.582946 
1, 14, 50.752145, 665.859758 
1, 15, 589.496723, 8071.212940 
1, 16, 753.443618, 9797.088684 
1, 17, 1148.125766, 21737.833677 
1, 18, 1152.970509, 19930.898602 
1, 19, 872.831613, 15929.713003 
1, 20, 671.713877, 10919.540246 
1, 21, 636.331900, 8281.952300 
1, 22, 816.139480, 14372.701433 
1, 23, 746.384284, 9721.516064 
1, 24, 674.162392, 11932.838202 
1, 25, 418.857900, 5999.109954 
1, 26, 1012.806467, 18994.405810 
1, 27, 718.611251, 9398.235018 
1, 28, 540.326316, 8063.103024 
1, 29, 452.424673, 6052.635056 
1, 30, 789.347635, 14540.304829 
1, 31, 590.020591, 8714.852572 
1, 32, 845.901278, 13044.372344 
1, 33, 584.499439, 7599.310338 
1, 34, 617.157945, 11102.266488 
1, 35, 1200.807798, 17586.240662 
1, 36, 1019.443497, 15210.530554 
1, 37, 540.674315, 7579.534005 
1, 38, 1157.317161, 19658.765787 
1, 39, 364.682404, 5779.753294 
1, 40, 562.108129, 9776.353031 
1, 41, 1100.623110, 18897.441165 
1, 42, 620.933492, 8623.998125 
1, 43, 1093.527930, 22399.722345 
1, 44, 951.843426, 17303.088777 
1, 45, 1068.114654, 15852.647612 
1, 46, 1208.714800, 23673.864582 
1, 47, 1104.017010, 18951.406893 
1, 48, 535.401766, 7690.483178 
1, 49, 670.987135, 11194.166910 
1, 50, 757.890460, 9872.362500 
2, 0, 441.933923, 6001.395483 
2, 1, 505.046909, 6729.559170 
2, 2, 0.000000, 0.000000 
2, 3, 270.989106, 3779.823638 
2, 4, 569.822457, 9436.657663 
2, 5, 472.641135, 8752.508284 
2, 6, 283.498147, 3945.603093 
2, 7, 404.329403, 6726.588835 
2, 8, 615.915900, 8492.332584 
2, 9, 884.664712, 15352.970619 
2, 10, 635.795656, 12093.826550 
2, 11, 291.737015, 4417.484405 
2, 12, 328.371318, 4524.531080 
2, 13, 886.629892, 15380.264785 
2, 14, 468.899173, 6266.055298 
2, 15, 595.379840, 9875.525511 
2, 16, 499.197859, 6746.788694 
2, 17, 841.256780, 16590.515516 
2, 18, 985.742074, 13774.240428 
2, 19, 565.962627, 10782.394842 
2, 20, 280.605897, 4814.806883 
