% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.929410, -78.805497, 0.000000, -1.000000 
1, 1, 42.931874, -78.731247, 0.000000, 3.000000 
2, 1, 42.998716, -78.721220, 0.000000, 1.000000 
3, 1, 42.937806, -78.892952, 0.000000, 1.000000 
4, 1, 42.951208, -78.783647, 0.000000, 2.000000 
5, 1, 42.917749, -78.862239, 0.000000, 5.000000 
6, 1, 42.947846, -78.754370, 0.000000, 100.000000 
7, 1, 42.957014, -78.765640, 0.000000, 2.000000 
8, 1, 42.969263, -78.866475, 0.000000, 4.000000 
9, 1, 42.981195, -78.885335, 0.000000, 5.000000 
10, 1, 42.910237, -78.787172, 0.000000, 1.000000 
11, 1, 42.936677, -78.872326, 0.000000, 5.000000 
12, 1, 42.925761, -78.830342, 0.000000, 1.000000 
13, 1, 42.996862, -78.867437, 0.000000, 4.000000 
14, 1, 43.002094, -78.737925, 0.000000, 4.000000 
15, 1, 42.925356, -78.757401, 0.000000, 2.000000 
16, 1, 42.889338, -78.860148, 0.000000, 5.000000 
17, 1, 42.933438, -78.861955, 0.000000, 2.000000 
18, 1, 42.953678, -78.828751, 0.000000, 5.000000 
19, 1, 42.858317, -78.791729, 0.000000, 100.000000 
20, 1, 42.868624, -78.858421, 0.000000, 3.000000 
21, 1, 42.896814, -78.871032, 0.000000, 100.000000 
22, 1, 42.963216, -78.835008, 0.000000, 3.000000 
23, 1, 42.891311, -78.895254, 0.000000, 1.000000 
24, 1, 42.860003, -78.729242, 0.000000, 1.000000 
25, 1, 42.960336, -78.757334, 0.000000, 4.000000 
26, 1, 42.922653, -78.869893, 0.000000, 2.000000 
27, 1, 42.966100, -78.869219, 0.000000, 100.000000 
28, 1, 42.898280, -78.889340, 0.000000, 4.000000 
29, 1, 42.924040, -78.887247, 0.000000, 3.000000 
30, 1, 43.004919, -78.864039, 0.000000, 5.000000 
31, 1, 42.875786, -78.856860, 0.000000, 1.000000 
32, 1, 42.895673, -78.882799, 0.000000, 2.000000 
33, 1, 42.928755, -78.793073, 0.000000, 4.000000 
34, 1, 42.938678, -78.874056, 0.000000, 1.000000 
