% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 900.003024, 19923.832700 
0, 2, 808.588423, 16752.516171 
0, 3, 878.154298, 19622.641171 
0, 4, 711.945420, 14834.638401 
0, 5, 805.358125, 15923.731341 
0, 6, 1119.204219, 19016.814318 
0, 7, 1144.182140, 22662.264583 
0, 8, 720.998456, 15045.386121 
0, 9, 835.173641, 17823.433231 
0, 10, 930.147418, 18358.095949 
0, 11, 579.403782, 10983.847492 
0, 12, 821.821983, 15765.597223 
0, 13, 413.735782, 8365.771326 
0, 14, 719.069225, 14895.812178 
0, 15, 1006.249626, 18899.467295 
0, 16, 497.862449, 9918.716580 
0, 17, 794.551371, 14023.725163 
0, 18, 822.058706, 14092.016176 
0, 19, 982.936463, 18889.473644 
0, 20, 1188.856517, 23975.252878 
0, 21, 912.386097, 16946.832929 
0, 22, 772.180511, 13920.796817 
0, 23, 752.829464, 16027.003077 
0, 24, 314.885910, 6043.263582 
0, 25, 919.296817, 17029.347561 
0, 26, 940.978356, 15535.535017 
0, 27, 901.012509, 16956.166826 
0, 28, 855.575169, 16790.906450 
0, 29, 916.683871, 18217.971054 
0, 30, 1178.361130, 23092.898391 
0, 31, 1222.047489, 22851.065600 
0, 32, 800.073544, 13176.867666 
0, 33, 1142.234709, 21719.890705 
0, 34, 601.615931, 10971.291171 
0, 35, 756.346266, 12377.288958 
0, 36, 1001.602827, 15753.336101 
0, 37, 536.657610, 9666.526583 
0, 38, 645.634293, 12110.861182 
0, 39, 757.779657, 16025.569801 
0, 40, 1023.023044, 17777.970837 
0, 41, 924.235166, 19490.709108 
0, 42, 975.662081, 16858.650158 
0, 43, 899.590277, 16490.057130 
0, 44, 839.684424, 18377.605115 
0, 45, 242.279437, 4672.384644 
0, 46, 422.890276, 8265.501072 
0, 47, 769.524207, 14799.985804 
0, 48, 1188.092981, 21230.449235 
0, 49, 342.951606, 6410.154311 
0, 50, 523.774254, 10526.639767 
1, 0, 931.636041, 20464.460091 
1, 1, 0.000000, 0.000000 
1, 2, 952.033840, 21260.055111 
1, 3, 192.742043, 2767.875592 
1, 4, 675.004782, 11263.819654 
1, 5, 978.057163, 20903.678811 
1, 6, 1315.320693, 23651.970443 
1, 7, 1316.881179, 27642.212052 
1, 8, 684.711639, 15490.667830 
1, 9, 1007.872679, 22803.380701 
1, 10, 1102.846457, 23338.043418 
1, 11, 765.861645, 16328.937404 
1, 12, 345.646133, 6280.967478 
1, 13, 1186.077871, 27019.432103 
1, 14, 711.218169, 15772.129061 
1, 15, 510.086188, 7380.145495 
1, 16, 724.934156, 15394.167601 
1, 17, 977.278842, 18940.637606 
1, 18, 328.233356, 4848.342948 
1, 19, 1661.676593, 37710.080763 
1, 20, 1867.596647, 42795.859997 
1, 21, 436.210248, 7462.203184 
1, 22, 972.091492, 18794.418258 
1, 23, 896.274880, 20534.542016 
1, 24, 1132.614457, 25059.287535 
1, 25, 443.120967, 7544.717817 
1, 26, 1619.718487, 34356.142136 
1, 27, 280.769033, 4227.145706 
1, 28, 499.331777, 8965.498723 
1, 29, 451.159815, 8264.202521 
1, 30, 1351.060168, 28072.845861 
1, 31, 1394.746527, 27831.013069 
1, 32, 557.645600, 7904.978429 
1, 33, 1314.933748, 26699.838175 
1, 34, 1373.958020, 29624.951947 
1, 35, 1010.936416, 19547.320438 
1, 36, 1398.546627, 25146.057276 
1, 37, 1308.999699, 28320.187359 
