% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.980369, -78.728511, 0.000000, -1.000000 
1, 1, 42.880807, -78.852892, 0.000000, 4.000000 
2, 1, 42.949785, -78.783916, 0.000000, 4.000000 
3, 1, 42.911478, -78.751712, 0.000000, 2.000000 
4, 1, 42.983756, -78.842105, 0.000000, 100.000000 
5, 1, 42.884842, -78.822909, 0.000000, 2.000000 
6, 1, 42.965194, -78.772820, 0.000000, 5.000000 
7, 1, 42.898453, -78.847078, 0.000000, 1.000000 
8, 1, 42.939656, -78.786002, 0.000000, 100.000000 
9, 1, 42.930374, -78.876999, 0.000000, 4.000000 
10, 1, 42.980780, -78.877557, 0.000000, 3.000000 
11, 1, 42.874013, -78.860117, 0.000000, 3.000000 
12, 1, 42.898506, -78.816969, 0.000000, 2.000000 
13, 1, 42.941598, -78.789845, 0.000000, 2.000000 
14, 1, 42.901841, -78.826008, 0.000000, 3.000000 
15, 1, 42.985193, -78.786458, 0.000000, 100.000000 
16, 1, 42.923440, -78.759298, 0.000000, 2.000000 
17, 1, 42.885064, -78.755097, 0.000000, 1.000000 
18, 1, 42.944194, -78.806641, 0.000000, 4.000000 
19, 1, 42.934922, -78.881461, 0.000000, 2.000000 
20, 1, 42.976736, -78.782248, 0.000000, 1.000000 
21, 1, 42.900668, -78.867122, 0.000000, 1.000000 
22, 1, 42.884590, -78.773397, 0.000000, 3.000000 
23, 1, 42.938622, -78.815260, 0.000000, 2.000000 
24, 1, 43.002796, -78.798755, 0.000000, 100.000000 
25, 1, 42.979809, -78.868035, 0.000000, 1.000000 
26, 1, 42.917905, -78.766180, 0.000000, 3.000000 
27, 1, 42.886159, -78.845969, 0.000000, 5.000000 
28, 1, 42.910016, -78.763995, 0.000000, 1.000000 
29, 1, 42.883684, -78.834647, 0.000000, 4.000000 
30, 1, 42.912329, -78.880325, 0.000000, 100.000000 
31, 1, 43.002119, -78.755337, 0.000000, 2.000000 
32, 1, 42.981849, -78.850160, 0.000000, 2.000000 
33, 1, 42.909867, -78.873452, 0.000000, 3.000000 
34, 1, 42.875944, -78.865417, 0.000000, 4.000000 
35, 1, 42.882267, -78.873142, 0.000000, 5.000000 
36, 1, 42.933081, -78.781423, 0.000000, 100.000000 
37, 1, 42.933399, -78.739024, 0.000000, 3.000000 
38, 1, 42.973154, -78.822147, 0.000000, 100.000000 
39, 1, 42.953336, -78.821611, 0.000000, 4.000000 
40, 1, 42.920686, -78.865157, 0.000000, 100.000000 
41, 1, 42.914970, -78.885801, 0.000000, 100.000000 
42, 1, 42.889947, -78.798279, 0.000000, 4.000000 
43, 1, 42.935826, -78.805562, 0.000000, 100.000000 
44, 1, 42.897919, -78.855625, 0.000000, 3.000000 
45, 1, 42.964946, -78.759362, 0.000000, 4.000000 
46, 1, 42.889381, -78.885486, 0.000000, 1.000000 
47, 1, 42.969468, -78.829899, 0.000000, 1.000000 
48, 1, 42.923947, -78.786022, 0.000000, 1.000000 
49, 1, 42.923750, -78.782956, 0.000000, 1.000000 
50, 1, 42.961719, -78.765691, 0.000000, 1.000000 
