% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.937480, -78.805180, 0.000000, -1.000000 
1, 1, 42.988155, -78.822459, 0.000000, 100.000000 
2, 1, 42.946651, -78.724730, 0.000000, 3.000000 
3, 1, 42.993255, -78.737006, 0.000000, 2.000000 
4, 1, 42.933340, -78.777345, 0.000000, 5.000000 
5, 1, 42.973823, -78.777204, 0.000000, 100.000000 
6, 1, 42.927773, -78.887133, 0.000000, 1.000000 
7, 1, 42.983787, -78.883676, 0.000000, 4.000000 
8, 1, 42.918729, -78.759456, 0.000000, 1.000000 
9, 1, 42.943066, -78.751383, 0.000000, 1.000000 
10, 1, 42.871205, -78.880118, 0.000000, 100.000000 
11, 1, 42.969976, -78.801814, 0.000000, 2.000000 
12, 1, 42.971786, -78.815889, 0.000000, 5.000000 
13, 1, 42.974340, -78.840174, 0.000000, 1.000000 
14, 1, 42.984746, -78.765430, 0.000000, 100.000000 
15, 1, 42.895600, -78.801243, 0.000000, 3.000000 
16, 1, 42.947768, -78.870291, 0.000000, 100.000000 
17, 1, 43.004293, -78.822451, 0.000000, 4.000000 
18, 1, 42.991314, -78.769596, 0.000000, 5.000000 
19, 1, 42.974715, -78.798869, 0.000000, 100.000000 
20, 1, 42.969891, -78.766779, 0.000000, 4.000000 
21, 1, 42.944830, -78.792648, 0.000000, 100.000000 
22, 1, 42.944709, -78.820461, 0.000000, 100.000000 
23, 1, 42.938768, -78.869117, 0.000000, 5.000000 
24, 1, 42.860655, -78.824604, 0.000000, 3.000000 
25, 1, 42.991007, -78.832551, 0.000000, 100.000000 
26, 1, 42.955887, -78.766362, 0.000000, 5.000000 
27, 1, 42.952354, -78.833874, 0.000000, 1.000000 
28, 1, 42.910046, -78.845381, 0.000000, 2.000000 
29, 1, 42.904686, -78.754621, 0.000000, 4.000000 
30, 1, 42.857250, -78.758361, 0.000000, 4.000000 
31, 1, 42.937021, -78.821513, 0.000000, 5.000000 
32, 1, 42.882200, -78.839901, 0.000000, 5.000000 
33, 1, 42.957046, -78.757329, 0.000000, 1.000000 
34, 1, 42.898263, -78.829940, 0.000000, 4.000000 
35, 1, 42.869492, -78.820240, 0.000000, 100.000000 
36, 1, 42.985557, -78.809509, 0.000000, 4.000000 
37, 1, 42.995452, -78.816239, 0.000000, 4.000000 
38, 1, 42.881797, -78.799002, 0.000000, 2.000000 
39, 1, 42.993071, -78.825079, 0.000000, 2.000000 
40, 1, 42.879412, -78.887600, 0.000000, 100.000000 
41, 1, 42.911479, -78.736295, 0.000000, 5.000000 
42, 1, 42.871047, -78.731343, 0.000000, 3.000000 
43, 1, 42.954536, -78.768686, 0.000000, 3.000000 
44, 1, 42.932822, -78.876177, 0.000000, 3.000000 
45, 1, 42.934548, -78.839156, 0.000000, 5.000000 
46, 1, 42.981852, -78.724783, 0.000000, 2.000000 
47, 1, 42.999439, -78.792437, 0.000000, 2.000000 
48, 1, 42.955184, -78.773176, 0.000000, 5.000000 
49, 1, 42.890574, -78.813668, 0.000000, 3.000000 
50, 1, 42.994516, -78.777529, 0.000000, 3.000000 
