% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1176.758536, 22310.517091 
0, 2, 1283.044730, 24161.651159 
0, 3, 978.710994, 16444.760112 
0, 4, 369.578689, 6673.812402 
0, 5, 1214.779150, 23307.474025 
0, 6, 1598.085590, 29004.971988 
0, 7, 686.304482, 12660.068437 
0, 8, 1065.016322, 20311.957169 
1, 0, 1243.328048, 23426.052875 
1, 1, 0.000000, 0.000000 
1, 2, 516.171403, 7201.532510 
1, 3, 849.622331, 12096.387794 
1, 4, 1176.398215, 23360.867594 
1, 5, 353.964411, 4637.798811 
1, 6, 706.143032, 9914.640442 
1, 7, 562.663948, 10215.170109 
1, 8, 521.313378, 7549.819694 
2, 0, 1391.339227, 25990.154584 
2, 1, 525.859236, 7327.474335 
2, 2, 0.000000, 0.000000 
2, 3, 975.262021, 15113.444807 
2, 4, 1324.409393, 25924.969303 
2, 5, 166.843044, 2209.062308 
2, 6, 368.667215, 4805.962235 
2, 7, 710.675127, 12779.271818 
2, 8, 495.799042, 6482.519580 
3, 0, 1057.174789, 17514.139364 
3, 1, 839.030392, 11957.158907 
3, 2, 1005.722403, 15216.967991 
3, 3, 0.000000, 0.000000 
3, 4, 1220.242128, 20468.611804 
3, 5, 937.456823, 14362.790857 
3, 6, 1279.976710, 19685.524307 
3, 7, 426.322403, 5686.460190 
3, 8, 837.434762, 12894.641828 
4, 0, 256.472286, 4158.027217 
4, 1, 1193.367361, 23165.702030 
4, 2, 1299.653555, 25016.836098 
4, 3, 1235.370834, 20603.300639 
4, 4, 0.000000, 0.000000 
4, 5, 1231.387975, 24162.658964 
4, 6, 1614.694415, 29860.156927 
4, 7, 926.232150, 18797.419624 
4, 8, 1053.753937, 19709.965166 
5, 0, 1323.073646, 25135.977449 
5, 1, 360.403762, 4721.510372 
5, 2, 161.499222, 2139.592621 
5, 3, 906.996440, 14259.267673 
5, 4, 1256.143813, 25070.792169 
5, 5, 0.000000, 0.000000 
5, 6, 525.442612, 6879.117126 
5, 7, 642.409546, 11925.094684 
5, 8, 427.533462, 5628.342445 
6, 0, 1676.296205, 30455.132441 
6, 1, 712.582383, 9998.352003 
6, 2, 368.667215, 4805.962235 
6, 3, 1259.538392, 19755.849431 
6, 4, 1609.366372, 30389.947161 
6, 5, 532.637440, 6972.649887 
6, 6, 0.000000, 0.000000 
6, 7, 995.632105, 17244.249676 
6, 8, 780.756021, 10947.497437 
7, 0, 744.536897, 13609.019086 
7, 1, 597.019021, 10584.761744 
7, 2, 703.305215, 12435.895812 
7, 3, 426.322403, 5686.460190 
7, 4, 907.604236, 16563.491526 
7, 5, 635.039635, 11581.718678 
7, 6, 1018.346075, 17279.216641 
7, 7, 0.000000, 0.000000 
7, 8, 485.276807, 8586.201822 
8, 0, 1128.478755, 21210.025827 
8, 1, 538.449689, 7595.516633 
8, 2, 478.537495, 6242.093428 
8, 3, 812.737435, 12774.525002 
8, 4, 1004.151363, 19192.569349 
8, 5, 410.271915, 5387.916294 
8, 6, 793.578355, 11085.414257 
8, 7, 447.814655, 7999.143061 
8, 8, 0.000000, 0.000000 
