% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 178.758121, 2909.845256 
0, 2, 634.955855, 8261.563034 
0, 3, 488.132090, 7881.632475 
0, 4, 794.309514, 13463.377117 
0, 5, 531.587605, 10240.698946 
0, 6, 624.395704, 8812.973560 
0, 7, 742.815432, 15772.584196 
0, 8, 722.800998, 9774.252469 
0, 9, 569.828739, 10738.303748 
0, 10, 577.101011, 10993.761571 
0, 11, 575.893874, 7921.115949 
0, 12, 342.524331, 4461.899776 
0, 13, 378.632929, 7082.745741 
0, 14, 475.529301, 9510.682817 
0, 15, 697.567311, 11846.148146 
0, 16, 445.099914, 7947.084339 
0, 17, 296.324466, 3858.454345 
0, 18, 387.185785, 7731.007253 
0, 19, 397.309508, 5188.886216 
0, 20, 148.881980, 1949.228391 
0, 21, 163.755673, 2137.635902 
0, 22, 582.744044, 8224.316577 
0, 23, 546.097843, 10572.664115 
0, 24, 303.373195, 6153.149198 
0, 25, 412.460306, 8318.826794 
1, 0, 163.877151, 2878.691076 
1, 1, 0.000000, 0.000000 
1, 2, 682.474117, 9461.721757 
1, 3, 600.198167, 10327.368467 
1, 4, 741.354024, 11617.178925 
1, 5, 643.653682, 12686.434938 
1, 6, 502.059765, 6974.763178 
1, 7, 689.859943, 13926.386004 
1, 8, 801.060776, 14659.794016 
1, 9, 681.894816, 13184.039739 
1, 10, 481.779306, 6325.720919 
1, 11, 426.074638, 5971.726531 
1, 12, 449.664160, 5854.357055 
1, 13, 490.699006, 9528.481733 
1, 14, 587.595379, 11956.418808 
1, 15, 564.823304, 7361.297223 
1, 16, 557.165991, 10392.820331 
1, 17, 338.320613, 4403.883987 
1, 18, 334.230295, 5884.809060 
1, 19, 513.358179, 6695.779605 
1, 20, 233.488635, 3048.594642 
1, 21, 295.934914, 4595.904053 
1, 22, 527.893009, 7508.702296 
1, 23, 658.163920, 13018.400106 
1, 24, 250.417706, 4306.951006 
1, 25, 524.526384, 10764.562786 
2, 0, 634.955855, 8261.563034 
2, 1, 681.288748, 9446.311960 
2, 2, 0.000000, 0.000000 
2, 3, 915.291376, 11903.883216 
2, 4, 1229.127578, 22156.118604 
2, 5, 1024.509902, 15501.353082 
2, 6, 392.845734, 5839.931232 
2, 7, 954.348983, 19768.387469 
2, 8, 242.252931, 3207.876490 
2, 9, 1062.751036, 15998.957883 
2, 10, 985.434780, 19636.338569 
2, 11, 507.736246, 6794.642859 
2, 12, 858.129459, 12171.175078 
2, 13, 871.555226, 12343.399877 
2, 14, 968.451598, 14771.336952 
2, 15, 732.128315, 9713.169087 
2, 16, 938.022211, 13207.738474 
2, 17, 893.953973, 11626.264996 
2, 18, 795.519554, 16373.584250 
2, 19, 293.909855, 3868.578610 
2, 20, 746.511487, 9717.039042 
2, 21, 710.183660, 9239.986559 
2, 22, 320.360649, 4880.200557 
2, 23, 1039.020140, 15833.318250 
2, 24, 759.699853, 15221.658671 
2, 25, 905.382603, 13579.480929 
3, 0, 490.494778, 7515.118209 
