% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 42.898451, -78.852034, 0.000000, -1.000000 
1, 1, 42.911274, -78.871194, 0.000000, 4.000000 
2, 1, 42.894177, -78.876919, 0.000000, 2.000000 
3, 1, 42.901567, -78.875052, 0.000000, 100.000000 
4, 1, 42.915000, -78.883536, 0.000000, 3.000000 
5, 1, 42.927116, -78.849994, 0.000000, 3.000000 
6, 1, 42.895426, -78.891198, 0.000000, 3.000000 
7, 1, 42.921866, -78.853956, 0.000000, 3.000000 
8, 1, 42.895053, -78.864732, 0.000000, 2.000000 
9, 1, 42.926781, -78.892269, 0.000000, 100.000000 
10, 1, 42.904155, -78.891377, 0.000000, 5.000000 
