problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver 
20170608T122043762852, 104, 3600.000000, mFSTSP IP, 4, 1, True, True 

Objective Function Value: 1174.878166 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with UAV(s) on board,0.0,0.0,60.0,0.0,Idle at depot for  60 seconds,Idle
1.0,Truck,Truck travels with UAV(s) on board,60.0,0.0,194.750378,5.0,Travel from node 0 to node 5,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,194.750378,5.0,254.750378,5.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,254.750378,5.0,284.750378,5.0,Dropping off package to Customer 5,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,284.750378,5.0,345.879581,4.0,Travel from node 5 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,345.879581,4.0,405.879581,4.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,405.879581,4.0,435.879581,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,435.879581,4.0,496.037413,3.0,Travel from node 4 to node 3,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,496.037413,3.0,526.037413,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,526.037413,3.0,655.942778,2.0,Travel from node 3 to node 2,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,655.942778,2.0,685.942778,2.0,Dropping off package to Customer 2,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,685.942778,2.0,775.335577,10.0,Travel from node 2 to node 10,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,775.335577,10.0,805.335577,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,805.335577,10.0,835.335577,10.0,Retrieving UAV 5,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,835.335577,10.0,860.857351,1.0,Travel from node 10 to node 1,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,860.857351,1.0,890.857351,1.0,Dropping off package to Customer 1,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,890.857351,1.0,927.812642,6.0,Travel from node 1 to node 6,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,927.812642,6.0,957.812642,6.0,Dropping off package to Customer 6,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,957.812642,6.0,1114.878166,11.0,Travel from node 6 to node 11,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1114.878166,11.0,-1.0,11.0,Arrived at the Depot.  Total Time = 0:18:34,Vehicle Tasks Complete
2.0,UAV,UAV is stationary with a parcel,345.879581,4.0,405.879581,4.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,405.879581,4.0,412.770827,4.0,Takeoff from truck at Customer 4,Traveling
2.0,UAV,UAV travels with parcel,412.770827,4.0,490.093407,9.0,Fly to UAV customer 9,Traveling
2.0,UAV,UAV taking off or landing with a parcel,490.093407,9.0,502.8759,9.0,Land at UAV customer 9,Traveling
2.0,UAV,UAV is stationary with a parcel,502.8759,9.0,562.8759,9.0,Serving UAV customer 9,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,562.8759,9.0,569.767147,9.0,Takeoff from UAV customer 9,Traveling
2.0,UAV,UAV travels empty,569.767147,9.0,695.185069,11.0,Fly to depot,Traveling
2.0,UAV,UAV is stationary without a parcel,695.185069,11.0,1132.095673,11.0,Idle above depot location,Idle
2.0,UAV,UAV taking off or landing with no parcels,1132.095673,11.0,1144.878166,11.0,Land at depot,Traveling
2.0,UAV,UAV is stationary without a parcel,1144.878166,11.0,1174.878166,11.0,Recovered at depot,UAV Recovery
3.0,UAV,UAV is stationary with a parcel,194.750378,5.0,254.750378,5.0,Prepare to launch from truck,UAV Launch
3.0,UAV,UAV taking off or landing with a parcel,254.750378,5.0,261.641624,5.0,Takeoff from truck at Customer 5,Traveling
3.0,UAV,UAV is stationary with a parcel,261.641624,5.0,782.14426,5.0,Idle at initial takeoff (node 5),Idle
3.0,UAV,UAV travels with parcel,782.14426,5.0,894.027202,7.0,Fly to UAV customer 7,Traveling
3.0,UAV,UAV taking off or landing with a parcel,894.027202,7.0,906.809695,7.0,Land at UAV customer 7,Traveling
3.0,UAV,UAV is stationary with a parcel,906.809695,7.0,966.809695,7.0,Serving UAV customer 7,Making Delivery
3.0,UAV,UAV taking off or landing with no parcels,966.809695,7.0,973.700942,7.0,Takeoff from UAV customer 7,Traveling
3.0,UAV,UAV travels empty,973.700942,7.0,1102.095673,11.0,Fly to depot,Traveling
3.0,UAV,UAV taking off or landing with no parcels,1102.095673,11.0,1114.878166,11.0,Land at depot,Traveling
3.0,UAV,UAV is stationary without a parcel,1114.878166,11.0,1144.878166,11.0,Recovered at depot,UAV Recovery
5.0,UAV,UAV is stationary with a parcel,-0.0,0.0,60.0,0.0,Prepare to launch from truck,UAV Launch
5.0,UAV,UAV taking off or landing with a parcel,60.0,0.0,66.891247,0.0,Takeoff from Depot,Traveling
5.0,UAV,UAV is stationary with a parcel,66.891247,0.0,521.764953,0.0,Idle at initial takeoff (node 0),Idle
5.0,UAV,UAV travels with parcel,521.764953,0.0,627.86769,8.0,Fly to UAV customer 8,Traveling
5.0,UAV,UAV taking off or landing with a parcel,627.86769,8.0,640.650183,8.0,Land at UAV customer 8,Traveling
5.0,UAV,UAV is stationary with a parcel,640.650183,8.0,700.650183,8.0,Serving UAV customer 8,Making Delivery
5.0,UAV,UAV taking off or landing with no parcels,700.650183,8.0,707.54143,8.0,Takeoff from UAV customer 8,Traveling
5.0,UAV,UAV travels empty,707.54143,8.0,792.553084,10.0,Fly to truck at customer 10,Traveling
5.0,UAV,UAV taking off or landing with no parcels,792.553084,10.0,805.335577,10.0,Land at truck rendezvous location (customer 10),Traveling
5.0,UAV,UAV is stationary without a parcel,805.335577,10.0,835.335577,10.0,Recovered by truck at customer 10,UAV Recovery
