% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 290.302117, 3776.367346 
0, 2, 169.582912, 2205.125441 
0, 3, 411.642844, 5355.140891 
0, 4, 138.678154, 1805.432425 
0, 5, 272.949626, 3554.000331 
0, 6, 124.793146, 1624.763175 
0, 7, 292.731195, 3810.312097 
0, 8, 180.313351, 2347.102027 
1, 0, 289.245352, 3761.467529 
1, 1, 0.000000, 0.000000 
1, 2, 155.219156, 2018.704039 
1, 3, 173.798953, 2263.477738 
1, 4, 199.699851, 2597.329083 
1, 5, 86.988902, 1137.980230 
1, 6, 253.896377, 3303.412602 
1, 7, 293.738994, 3826.161208 
1, 8, 195.842443, 2549.287663 
2, 0, 169.582912, 2205.125441 
2, 1, 162.214653, 2109.991313 
2, 2, 0.000000, 0.000000 
2, 3, 265.279771, 3452.343812 
2, 4, 99.575279, 1294.979290 
2, 5, 172.510286, 2247.865976 
2, 6, 138.416009, 1801.783265 
2, 7, 199.734338, 2601.275832 
2, 8, 80.362076, 1047.658327 
3, 0, 414.150444, 5387.739689 
3, 1, 174.725921, 2275.528315 
3, 2, 265.522256, 3455.496113 
3, 3, 0.000000, 0.000000 
3, 4, 341.010834, 4436.877838 
3, 5, 239.306061, 3119.447375 
3, 6, 293.806177, 3824.251622 
3, 7, 180.087299, 2351.195141 
3, 8, 236.244622, 3075.391614 
4, 0, 139.210658, 1812.354980 
4, 1, 194.317164, 2528.516040 
4, 2, 99.575279, 1294.979290 
4, 3, 339.756322, 4420.569187 
4, 4, 0.000000, 0.000000 
4, 5, 172.202429, 2244.239847 
4, 6, 213.387730, 2778.138665 
4, 7, 275.923790, 3593.461738 
4, 8, 155.333796, 2024.013726 
5, 0, 264.971289, 3445.406389 
5, 1, 56.324285, 734.464649 
5, 2, 156.085375, 2029.466573 
5, 3, 215.277021, 2802.194316 
5, 4, 169.108720, 2199.146082 
5, 5, 0.000000, 0.000000 
5, 6, 288.063379, 3747.085328 
5, 7, 328.470482, 4277.172240 
5, 8, 230.009446, 2992.960390 
6, 0, 124.793146, 1624.763175 
6, 1, 253.896377, 3303.412602 
6, 2, 138.416009, 1801.783265 
6, 3, 291.298578, 3791.652824 
6, 4, 204.006645, 3805.576437 
6, 5, 304.488291, 3965.484731 
6, 6, 0.000000, 0.000000 
6, 7, 172.386929, 2246.824030 
6, 8, 66.886965, 871.916066 
7, 0, 292.731195, 3810.312097 
7, 1, 293.875354, 3827.933881 
7, 2, 199.734338, 2601.275832 
7, 3, 180.091224, 2351.246168 
7, 4, 275.923790, 3593.461738 
7, 5, 345.630773, 4505.131579 
7, 6, 172.386929, 2246.824030 
7, 7, 0.000000, 0.000000 
7, 8, 130.958406, 1707.693449 
8, 0, 180.313351, 2347.102027 
8, 1, 195.842443, 2549.287663 
8, 2, 80.362076, 1047.658327 
8, 3, 233.737022, 3042.792816 
8, 4, 155.601364, 2027.492103 
8, 5, 246.434358, 3211.359793 
8, 6, 66.886965, 871.916066 
8, 7, 130.958406, 1707.693449 
8, 8, 0.000000, 0.000000 
