% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.595095, -122.301083, 0.000000, -1.000000 
1, 1, 47.543042, -122.220723, 0.000000, 4.000000 
2, 1, 47.561877, -122.308993, 0.000000, 2.000000 
3, 1, 47.518840, -122.317239, 0.000000, 3.000000 
4, 1, 47.651630, -122.178519, 0.000000, 5.000000 
5, 1, 47.534660, -122.336898, 0.000000, 4.000000 
6, 1, 47.588901, -122.303888, 0.000000, 4.000000 
7, 1, 47.545122, -122.277838, 0.000000, 2.000000 
8, 1, 47.540323, -122.221573, 0.000000, 100.000000 
9, 1, 47.555860, -122.190426, 0.000000, 3.000000 
10, 1, 47.622318, -122.328324, 0.000000, 100.000000 
