% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.593657, -122.242463, 0.000000, -1.000000 
1, 1, 47.535423, -122.142640, 0.000000, 100.000000 
2, 1, 47.530127, -122.352492, 0.000000, 3.000000 
3, 1, 47.682003, -122.247559, 0.000000, 100.000000 
4, 1, 47.508611, -122.337455, 0.000000, 2.000000 
5, 1, 47.535884, -122.314220, 0.000000, 1.000000 
6, 1, 47.517230, -122.347898, 0.000000, 100.000000 
7, 1, 47.584612, -122.337516, 0.000000, 5.000000 
8, 1, 47.635200, -122.280321, 0.000000, 100.000000 
9, 1, 47.650710, -122.379276, 0.000000, 2.000000 
10, 1, 47.540085, -122.387837, 0.000000, 4.000000 
11, 1, 47.481653, -122.205629, 0.000000, 2.000000 
12, 1, 47.577244, -122.240054, 0.000000, 100.000000 
13, 1, 47.661997, -122.302353, 0.000000, 5.000000 
14, 1, 47.581824, -122.232184, 0.000000, 2.000000 
15, 1, 47.488105, -122.250209, 0.000000, 5.000000 
16, 1, 47.636614, -122.385025, 0.000000, 2.000000 
17, 1, 47.626272, -122.127495, 0.000000, 1.000000 
18, 1, 47.690006, -122.340467, 0.000000, 3.000000 
19, 1, 47.585030, -122.399490, 0.000000, 1.000000 
20, 1, 47.469718, -122.248626, 0.000000, 2.000000 
21, 1, 47.680645, -122.125417, 0.000000, 1.000000 
22, 1, 47.642183, -122.364451, 0.000000, 2.000000 
23, 1, 47.472100, -122.288007, 0.000000, 100.000000 
24, 1, 47.500600, -122.202290, 0.000000, 100.000000 
25, 1, 47.571672, -122.392772, 0.000000, 5.000000 
26, 1, 47.628674, -122.319333, 0.000000, 4.000000 
27, 1, 47.659360, -122.116803, 0.000000, 2.000000 
28, 1, 47.651129, -122.186958, 0.000000, 100.000000 
29, 1, 47.590483, -122.154823, 0.000000, 5.000000 
30, 1, 47.610393, -122.188777, 0.000000, 5.000000 
31, 1, 47.629123, -122.317766, 0.000000, 1.000000 
32, 1, 47.630138, -122.140668, 0.000000, 5.000000 
33, 1, 47.555122, -122.312846, 0.000000, 5.000000 
34, 1, 47.670508, -122.268047, 0.000000, 5.000000 
35, 1, 47.513482, -122.253234, 0.000000, 4.000000 
36, 1, 47.666374, -122.296470, 0.000000, 4.000000 
37, 1, 47.619061, -122.319533, 0.000000, 3.000000 
38, 1, 47.554659, -122.352128, 0.000000, 100.000000 
39, 1, 47.547702, -122.314342, 0.000000, 4.000000 
40, 1, 47.498544, -122.290007, 0.000000, 3.000000 
41, 1, 47.546177, -122.383376, 0.000000, 4.000000 
42, 1, 47.663302, -122.281545, 0.000000, 1.000000 
43, 1, 47.638795, -122.123705, 0.000000, 3.000000 
44, 1, 47.615167, -122.142961, 0.000000, 5.000000 
45, 1, 47.683086, -122.394693, 0.000000, 2.000000 
46, 1, 47.516874, -122.384832, 0.000000, 3.000000 
47, 1, 47.631709, -122.107379, 0.000000, 3.000000 
48, 1, 47.610956, -122.282079, 0.000000, 100.000000 
49, 1, 47.543206, -122.219784, 0.000000, 3.000000 
50, 1, 47.673414, -122.266826, 0.000000, 1.000000 
51, 1, 47.629956, -122.340302, 0.000000, 100.000000 
52, 1, 47.582691, -122.141960, 0.000000, 3.000000 
53, 1, 47.640234, -122.364267, 0.000000, 1.000000 
54, 1, 47.576214, -122.393378, 0.000000, 2.000000 
55, 1, 47.631458, -122.126442, 0.000000, 5.000000 
56, 1, 47.560371, -122.369910, 0.000000, 100.000000 
57, 1, 47.470526, -122.171347, 0.000000, 1.000000 
58, 1, 47.497045, -122.341072, 0.000000, 100.000000 
59, 1, 47.612385, -122.192390, 0.000000, 4.000000 
60, 1, 47.619713, -122.334321, 0.000000, 2.000000 
61, 1, 47.578162, -122.213262, 0.000000, 3.000000 
62, 1, 47.540876, -122.317552, 0.000000, 2.000000 
63, 1, 47.593290, -122.337748, 0.000000, 100.000000 
64, 1, 47.532405, -122.225893, 0.000000, 4.000000 
65, 1, 47.508585, -122.184532, 0.000000, 5.000000 
66, 1, 47.542307, -122.294939, 0.000000, 2.000000 
67, 1, 47.540069, -122.377046, 0.000000, 4.000000 
68, 1, 47.494297, -122.350000, 0.000000, 100.000000 
69, 1, 47.511390, -122.284429, 0.000000, 4.000000 
70, 1, 47.564961, -122.370796, 0.000000, 1.000000 
71, 1, 47.604607, -122.302394, 0.000000, 5.000000 
72, 1, 47.644762, -122.133539, 0.000000, 2.000000 
73, 1, 47.632407, -122.186347, 0.000000, 5.000000 
74, 1, 47.569445, -122.288703, 0.000000, 3.000000 
75, 1, 47.639589, -122.294719, 0.000000, 100.000000 
76, 1, 47.670907, -122.380198, 0.000000, 100.000000 
77, 1, 47.666021, -122.306613, 0.000000, 4.000000 
78, 1, 47.677038, -122.125416, 0.000000, 4.000000 
79, 1, 47.595786, -122.319728, 0.000000, 1.000000 
80, 1, 47.673394, -122.407360, 0.000000, 100.000000 
81, 1, 47.666060, -122.374193, 0.000000, 2.000000 
82, 1, 47.654799, -122.148728, 0.000000, 100.000000 
83, 1, 47.588819, -122.180130, 0.000000, 1.000000 
84, 1, 47.683232, -122.371450, 0.000000, 2.000000 
85, 1, 47.611728, -122.325788, 0.000000, 4.000000 
86, 1, 47.686606, -122.272688, 0.000000, 5.000000 
87, 1, 47.711632, -122.346859, 0.000000, 3.000000 
88, 1, 47.544805, -122.333111, 0.000000, 1.000000 
89, 1, 47.575160, -122.354993, 0.000000, 1.000000 
90, 1, 47.583844, -122.249086, 0.000000, 4.000000 
91, 1, 47.645717, -122.174731, 0.000000, 1.000000 
92, 1, 47.504604, -122.159982, 0.000000, 2.000000 
93, 1, 47.560581, -122.274405, 0.000000, 100.000000 
94, 1, 47.602828, -122.116509, 0.000000, 1.000000 
95, 1, 47.702149, -122.312141, 0.000000, 5.000000 
96, 1, 47.650341, -122.362865, 0.000000, 1.000000 
97, 1, 47.669397, -122.311252, 0.000000, 5.000000 
98, 1, 47.683516, -122.179654, 0.000000, 3.000000 
99, 1, 47.597189, -122.110800, 0.000000, 4.000000 
100, 1, 47.481218, -122.198895, 0.000000, 3.000000 
